date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/11/2010,"1 Castle Court, Cloosguire, Castlegregory",Kerry,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"10 Bessborough Walk, Banagher Court, Piltown",Kilkenny,,"€112,435.10",Yes,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"11 Abbey Terrace, Dolphin Street, Loughrea",Galway,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"129 Greenpark Meadows, Mullingar",Westmeath,,"€192,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"13 Tulla House, Clare Village, Malahide Road",Dublin,,"€134,950.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,11
01/11/2010,"134 Riveroaks, Claregalway",Galway,,"€118,248.26",Yes,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"135 Brooklands, Clane",Kildare,,"€192,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,11
01/11/2010,"14 Glencairn Rise, Leopardstown",Dublin,,"€335,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"156 The Faythe, Wexford",Wexford,,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"16 Earlsfort Drive, Lucan",Dublin,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"183 north circular road, dublin 7",Dublin,,"€435,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"19 The Meadows, Kildalkey, Meath",Meath,,"€68,100.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,11
01/11/2010,"2 Peyton Court, Rathcoole",Dublin,,"€290,000.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2010,11
01/11/2010,"2 The Drive, Broadale, Maryborough Hill  Douglas",Cork,,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"2 Waterview, Turloughmore, Co. Galwyay",Galway,,"€315,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2010,11
01/11/2010,"20 Marion Road, Templemore",Tipperary,,"€130,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"20 Williams Place South, Long Lane, Dublin",Dublin,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"21 Longfield Point, Ardgeeha, Clonmel",Tipperary,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"21 Stocking Wood Drive, Stocking Avenue, Rathfarnham",Dublin,,"€295,154.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,11
01/11/2010,"22 Grange Park Grove, Raheny",Dublin,,"€317,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"22 Tulla House, Clare Village, Clare Hall Dublin 17",Dublin,,"€118,898.67",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,11
01/11/2010,"23 Longfield Avenue, Ardgeeha, Clonmel",Tipperary,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"26 Ban Na Greine, Naas, County Kildare",Kildare,,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"261 Thomand Road, Ballyfermot",Dublin,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"3 Primrose Court, Forest Hill, Carrigaline",Cork,,"€193,832.60",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,11
01/11/2010,"3 Windmill Cottages, termonfeckin",Louth,,"€100,000.00",No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,11
01/11/2010,"30 Clarmallagh, The Swan",Laois,,"€145,000.00",Yes,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,11
01/11/2010,"31 Gort Na Ri, Navan Road, Trim",Meath,,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"32  Ros Caoin, Roscam, Galway",Galway,,"€231,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"33 Kingsfort Manor, Ballintogher, Co. Sligo",Sligo,,"€149,500.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2010,11
01/11/2010,"34 Clarmallagh, The Swan",Laois,,"€175,000.00",Yes,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,11
01/11/2010,"36 Thornhill Road, MountMerrion",Dublin,,"€545,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"4 CASTLE AVENUE, CLONDALKIN, DUBLIN 22",Dublin,,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"44 Rock Grove, Youghal Road, Midleton",Cork,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"45 SHANTRAUD WOODS, KILLALOE",Clare,,"€160,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,11
01/11/2010,"51 Coille Bheithe, St. Conlans Road, Nenagh",Tipperary,,"€116,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"54 Tuairin Glas, Ballincollig",Cork,,"€160,000.00",Yes,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,11
01/11/2010,"55 Innisfallen, Rookery Road, Killarney",Kerry,,"€262,500.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,11
01/11/2010,"57 Rosepark, Balrothery, Balbriggan",Dublin,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"57 Shannon Banks, Corbally",Clare,,"€34,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"65 The Stiles Road, Clontarf",Dublin,,"€700,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"7  Kilcleagh Park, Castledaly, Moate",Westmeath,,"€211,453.74",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2010,11
01/11/2010,"7 Griffith downs, Drumcondra",Dublin,,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"8 Leyloan, Stradbally, Castleconnell",Limerick,,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"88 Marian Park, Drogheda",Louth,,"€100,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"9 MARETIMO ROAD, BLACKROCK",Dublin,,"€432,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"92 Shantalla Road, Dublin",Dublin,,"€251,500.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"Abbeyview House, Holycross, Thurles",Tipperary,,"€337,500.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
01/11/2010,"Apartment 27 Beech House, Carrickmines Green, Glenamuck Road",Dublin,,"€150,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,11
01/11/2010,"Apartment 3  Portobello Harbour, Grove Road  Rathmines",Dublin,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,11
