date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/09/2025,"1 BARNWELL ROW, HANSFIELD, DUBLIN 15",Dublin,D15Y58F,"€519,823.79",No,Yes,New Dwelling house /Apartment,,2025,9
01/09/2025,"1 BEVERLY HEIGHTS, KNOCKLYON, DUBLIN 16",Dublin,D16W5Y8,"€780,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"1 GREENVIEW CLOSE, GLENCAIRIN, DOORADOYLE",Limerick,V94KR8X,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"1 The Brambles, Cnoc na Greine, Enniscorthy",Wexford,,"€299,559.47",No,Yes,New Dwelling house /Apartment,,2025,9
01/09/2025,"1 THE WATERWAYS, BELCARRA, CASTLEBAR",Mayo,F23H573,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"10 DRUMCARBIT MEWS, DRUMCARBIT MALIN, DONEGAL",Donegal,F93CY81,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"10 Riverside, Riverside Manor, Kilcullen",Kildare,,"€380,600.00",No,Yes,New Dwelling house /Apartment,,2025,9
01/09/2025,"101 THE OLD INFIRMARY, JOHNS HILL, WATERFORD",Waterford,X91EH74,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"104 AN FIODAN, DOUGHISKA, GALWAY",Galway,H91XE02,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"107 ALTAN, DISTRIBUTOR RD, KNOCKNACARRA",Galway,H91WP44,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"107 MERIDIAN COURT, ROYAL CANAL PARK, RATOATH RD DUBLIN 15",Dublin,D15A461,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"108 BRIDGEWATER HOUSE, OLD WATERFORD RD, CLONMEL",Tipperary,E91FK07,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"11 DRUMCARBIT MEWS, DRUMCARBIT MALIN, DONEGAL",Donegal,F93ET35,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"11 ELM PARK, NUTLEY LANE, DONNYBROOK DUBLIN 4",Dublin,D04X5Y2,"€707,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"11 RATHLYON PARK, BALLYCULLEN RD, DUBLIN 24",Dublin,D24HX0N,"€650,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"11 RIVERWALK, CASTLEREA, ROSCOMMON",Roscommon,F45DT63,"€65,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"119 CORRAN ARD, KILKENNY RD, ATHY",Kildare,R14H564,"€311,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"12 ELMCASTLE PARK, KILNAMAMAGH, TALLAGHT DUBLIN 24",Dublin,D24KPF8,"€545,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"12 GREENFORT, CAIRNS RD, SLIGO",Sligo,F91KCD4,"€155,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"12 ROSELAWN, BOLTON WOODS, CALLAN",Kilkenny,R95XW63,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"121 TEMPLE MILLS, RATHANGAN, KILDARE",Kildare,R51AW73,"€371,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"126 BETTYGLEN, RAHENY, DUBLIN 5",Dublin,D05YY15,"€690,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"129 LARCHVILLE, BROWNES RD, WATERFORD",Waterford,X91K6XV,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"13 BALLINSHEEN MEWS, RINGMAHON ROAD, MAHON",Cork,T12P7TV,"€98,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"13 OAKLAND GROVE, SCOTSHOUSE, MONAGHAN",Monaghan,H23YT25,"€80,500.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"13 THE COURTYARD, ROSSCARBERY, CORK",Cork,P85RD34,"€381,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"133 KINCORA ROAD, CLONTARF, DUBLIN 3",Dublin,D03W2Y0,"€740,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"14 FINNOE DR, BORRISOKANE, TIPPERARY",Tipperary,E45A660,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"14 Keepers Lock Park, Keepers Lock, Clonburris",Dublin,,"€418,502.20",No,Yes,New Dwelling house /Apartment,,2025,9
01/09/2025,"14 KELLYS BAY MOORINGS, SKERRIES, DUBLIN",Dublin,K34CY88,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"14 the Paddocks, Greenpark, Limerick",Limerick,,"€392,070.00",No,Yes,New Dwelling house /Apartment,,2025,9
01/09/2025,"15 LIOSARDA, LISTOWEL, CO. KERRY",Kerry,V31Y956,"€82,440.00",Yes,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"15 THE COURT, DALCASSIAN DOWNS, PROSFECT RD DUBLIN 11",Dublin,D09T1K6,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"15 THE SQUARE, AUBREY MANOR, RATHCOOLE",Dublin,D24CR33,"€600,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"16 CASTLE BURN, BALLYMOTE, SLIGO",Sligo,F56XT86,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"16 HOUSE 1 LINDEN SQUARE, GROVE AVE BLACKROCK, CO DUBLIN",Dublin,A94WR22,"€591,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"16 PRESTON BROOK, RATHANGAN, KILDARE",Kildare,R51AW24,"€382,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"163 NUTGROVE AVE, RATHFARNHAM, DUBLIN 14",Dublin,D14E049,"€770,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"17 WOODLAND GROVE, SOUTHKNOCK, NEW ROSS",Wexford,Y34TK74,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"18 HOLLYGROVE, BLOOMFIELD, MIDLETON",Cork,P25P406,"€342,500.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"19 THE CLOSE, COOLROE MEADOWS, BALLINCOLLIG",Cork,P31NF89,"€485,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"2 Bayly Court, Castletreasure, Douglas",Cork,,"€422,907.00",No,Yes,New Dwelling house /Apartment,,2025,9
01/09/2025,"2 CLAREMOUNT AVENUE, HONEYPARK, DUN LAOGHAIRE",Dublin,A96FT86,"€333,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"2 CLONNAGH DR, BAWNLUSKAHA, CASTLEISLAND",Kerry,V92Y5W0,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"2 Errina Close, Clonlara",Clare,,"€572,689.00",No,Yes,New Dwelling house /Apartment,,2025,9
01/09/2025,"2 NEWCOURT MEWS, SWORDS, DUBLIN",Dublin,K67V611,"€378,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"2 OLD CABRA ROAD, DUBLIN 7",Dublin,D07F78P,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"2 Rath Ghlas, Enniscrone, County Sligo",Sligo,,"€365,638.77",No,Yes,New Dwelling house /Apartment,,2025,9
01/09/2025,"2 The Place, Rath Rua, Portlaoise",Laois,,"€264,317.00",No,Yes,New Dwelling house /Apartment,,2025,9
01/09/2025,"2 UNIVERSITY VIEW, DONOVAN RD, CORK",Cork,T12KX5A,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"20 BIANCONI WAY, PORTLAOISE, LAOIS",Laois,R32K5T8,"€157,500.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"20 SEAVIEW, CNOC NA MARA, BLACKROCK",Louth,A91V12K,"€397,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"21 CASTLETIMON GREEN, KILMORE WEST, DUBLIN 5",Dublin,D05R627,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"21 EATON GREEN, EATON DR, RATHCOOLE",Dublin,D24PN32,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"22 COIS CARRAIG, CLARINA, CO. LIMERICK",Limerick,V940W42,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"22 SEAVIEW WAY, CNOC NA MARA, BLACKROCK",Louth,A91XY8P,"€405,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"22 WILLOW RD, DUNDRUM, DUBLIN",Dublin,D16A471,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"223 THE BOULEVARD, MOUNT EUSTACE, TYRRELSTOWN",Dublin,D15H6X4,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
01/09/2025,"23 BRIDGEWATER HALL, SUMMERHILL PARADE, DUBLIN 1",Dublin,D01PR66,"€347,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,9
