date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/08/2023,"1 BAILIS DOWNS, JOHNSTOWN, NAVAN MEATH",Meath,C15AHE9,"€319,500.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"1 Burrow Lane, Sutton, Dublin 13",Dublin,,"€696,035.24",No,Yes,New Dwelling house /Apartment,,2023,8
01/08/2023,"1 COPLEY HALL, COTTERS ST, CORK",Cork,T12HX33,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"1 CREGGAUN NA HILLA, CLARECASTLE, ENNIS",Clare,V95V27F,"€177,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"1 Cronan's Well Park, Mooretown, Swords",Dublin,,"€265,507.00",No,Yes,New Dwelling house /Apartment,,2023,8
01/08/2023,"1 Dun Oir Avenue, Dun Oir, Glenamuck Road",Dublin,,"€630,000.00",No,Yes,New Dwelling house /Apartment,,2023,8
01/08/2023,"1 SCOTCH STONE COURT, THE GREEN, SWORDS",Dublin,K67C6P9,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"1 ST JOSEPHS TERRACE, BALLYHOOLY RD, ST LUKES",Cork,T23Y0FN,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"1 ST MARYS COURT, ST MARYS AVE, THURLES",Tipperary,E41PX48,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"1 The Avenue, Bellevue, Bellevue Hill",Wicklow,,"€704,845.80",No,Yes,New Dwelling house /Apartment,,2023,8
01/08/2023,"10 Clermont Grove, Rathnew",Wicklow,,"€361,233.48",No,Yes,New Dwelling house /Apartment,,2023,8
01/08/2023,"10 HARMONY HEIGHTS, DROGHEDA, LOUTH",Louth,A92CRK8,"€142,500.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"10 MEADOW PARK, WESTPORT RD, CASTLEBAR",Mayo,F23EE64,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"10 RAHEEN LAWN, NEWCOURT, BRAY",Wicklow,A98P9F9,"€785,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"10 TOUREEN TERRACE, PASSAGE WEST, CORK",Cork,T12X03E,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"104 SYCAMORE RD MONVOY VALLEY, TRAMORE, WATERFORD",Waterford,X91X3D1,"€277,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"11 AN BOTHAIR DARA, LIS NA DARA, CARRICK ROAD",Louth,A91K0WV,"€395,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"11 CHESTNUT COURT, JOHNSTOWN VILLAGE, NAVAN",Meath,C15Y9HK,"€299,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"11 FATIMA CT, DUNDALK, CO LOUTH",Louth,A91FC4V,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"11 PLUNKETT AVE, MERVUE, GALWAY",Galway,H91CX4Y,"€258,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"1112 KILKEA, CASTLEDERMOT, KILDARE",Kildare,R14DR53,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"112 THE GRANGE, RAHEEN, LIMERICK",Limerick,V94K25V,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"12 BOTANIC VILLAS, GLASNEVIN, DUBLIN 9",Dublin,D09W952,"€485,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"12 FITZGERALD ST, HAROLDS CROSS, DUBLIN 6",Dublin,D06FY22,"€465,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"126 CLIFDEN GLEN, CLIFDEN, GALWAY",Galway,H71DP86,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"127 CLIFDEN GLEN, CLIFDEN, GALWAY",Galway,H71H348,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"128 BARLEY FIELD, WICKLOW HILLS, NEWTOWNMOUNTKENNEDY",Wicklow,A63EP29,"€240,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"13 DUNBEAG, NEWPORT RD, CASTLEBAR",Mayo,F23TH60,"€212,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"13 GLENHALL, THOMAS DAVIS ST, BLACKPOOL",Cork,T23X652,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"13 MOUNT BELLEW WAY, LUCAN, DUBLIN",Dublin,K78VR88,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"13 SUMMERFIELD, ARKLOW, WICKLOW",Wicklow,Y14NX38,"€289,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"13 THE DRIVE, COLLEGE WOOD PARK, CLANE",Kildare,W91W562,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"13 WILLOW PARK RD, PRIMROSE GATE, HAZELHATCH RD",Kildare,W23F6E4,"€237,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"14 CASTLETOWN RD, DUNDALK, LOUTH",Louth,A91E9R3,"€182,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"14 Craobh Ban, Newport",Mayo,,"€215,859.00",No,Yes,New Dwelling house /Apartment,,2023,8
01/08/2023,"141 CHARLESLAND GROVE, GREYSTONES, WICKLOW",Wicklow,A63XR02,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"15 CLIFDEN GLEN, CLIFDEN, GALWAY",Galway,H71HK74,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"15 RATOATH DR, FINGLAS, DUBLIN 11",Dublin,D11WTP9,"€150,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"15 ROSEWOOD, JOHNSWELL ROAD, CO KILKENNY",Kilkenny,R95A2V1,"€185,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"15 THE ESTUARY, CASTLECOVE, INNISCRONE",Sligo,F26PN76,"€218,000.00",No,No,New Dwelling house /Apartment,,2023,8
01/08/2023,"151 CAISLEAN NA HABHANN, CASTLETROY, LIMERICK",Limerick,V94HY8V,"€406,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"15A RATHOATH DRIVE, FINGLAS, CO DUBLIN",Dublin,D11P9R3,"€300,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"16 Dun Riabhach Park, Castle Street, Ashbourne",Meath,,"€411,894.27",No,Yes,New Dwelling house /Apartment,,2023,8
01/08/2023,"16 GARTAN DR, SWORDS, DUBLIN",Dublin,K67ET73,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"16 RIVERCOURT, RATHMULLAN RD, DROGHEDA",Louth,A92KF76,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"16 THE WILLOWS, CLARINWOOD, TRAMORE",Waterford,X91A3N1,"€335,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"17 THE JETTY, MARKET POINT, MULLINGAR",Westmeath,N91V9D3,"€144,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"173 STEEPLECHASE GREEN, RATOATH, CO MEATH",Meath,A85N252,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"18 BALLINTYRE GROVE, BALLINTEER, DUBLIN 16",Dublin,D16YF30,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"18 Carraig Tur, Model Farm Road, Cork",Cork,,"€370,044.00",No,Yes,New Dwelling house /Apartment,,2023,8
01/08/2023,"18 COLLEGE DR, TERENURE, DUBLIN 6W",Dublin,D6WF998,"€640,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"19 BAILE NA NGALL, AN RINN, DUN GARBHAN",Waterford,,"€90,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"19 CASTLECOURT, BALLAGHADERREEN, CO ROSCOMMON",Roscommon,,"€69,000.00",No,Yes,New Dwelling house /Apartment,,2023,8
01/08/2023,"19 CLAREMOUNT, BALLYFORAN, BALLINASLOE",Roscommon,H53PY04,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"19 GREENVIEW CLOSE, GLENCAIRIN, DOORADOYLE",Limerick,V94NTN8,"€317,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"19 THE MILL, MILL ST, BALTINGLASS",Wicklow,W91WV07,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"1A LONGWOOD AVE, PORTOBELLO, DUBLIN 8",Dublin,D08T0A9,"€782,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"2 ASH LANE, PHELIM WOOD, TULLOW",Carlow,R93FY60,"€195,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"2 CNOC AN CHAISLEAIN, Oranmore",Galway,,"€422,907.49",No,Yes,New Dwelling house /Apartment,,2023,8
01/08/2023,"2 Cronan's Well Grove, Mooretown, Swords",Dublin,,"€265,507.00",No,Yes,New Dwelling house /Apartment,,2023,8
01/08/2023,"2 Cronan's Well Park, Mooretown, Swords",Dublin,,"€265,507.00",No,Yes,New Dwelling house /Apartment,,2023,8
01/08/2023,"2 MILL ROAD COURT, CASTLETOWNBERE, CO CORK",Cork,P75Y312,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"2 MONEEN COURT, ROSCREA, TIPPERARY",Tipperary,E53X206,"€80,000.00",No,No,New Dwelling house /Apartment,,2023,8
01/08/2023,"20 BROOKWOOD, BALLYHOOLEY RD, BALLYVOLANE",Cork,T23A3FY,"€342,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"21 ACORN RD, DUNDRUM, DUBLIN 16",Dublin,D16HW88,"€97,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"21 BELVIDERE RD, DUBLIN 1, DUBLIN",Dublin,,"€720,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"21 HIGH HILL, NEW ROSS, WEXFORD",Wexford,Y34KW98,"€117,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,8
01/08/2023,"22 Castlefield Hall, Clonsilla, Dublin 15",Dublin,,"€378,854.63",No,Yes,New Dwelling house /Apartment,,2023,8
01/08/2023,"22 Dun Riabhach, Castle Street, Ashbourne",Meath,,"€410,000.00",No,Yes,New Dwelling house /Apartment,,2023,8
