date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/05/2012,"10 Stratton Walk, Adamstown Square, Adamstown",Dublin,,"€132,159.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2012,5
01/05/2012,"11 The Green, Riverchapel Wood, Courtown",Wexford,,"€76,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"11 Watersville, Pontoon Road, Castlebar",Mayo,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"116 Petitswood Manor, Mullingar",Westmeath,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"12 Berwick Court, Swords",Dublin,,"€208,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"124 ABBEYFIELD, KILLESTER",Dublin,,"€371,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"13 Parnell Street, Kilkenny",Kilkenny,,"€35,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"13 Shancaloon, Ballinagare",Roscommon,,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"137 Moyville, Rathfarnham",Dublin,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"14 Achill House, Customs House Square, IFSC",Dublin,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"14 Eden Park Avenue, Dundrum",Dublin,,"€322,500.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"14 Gilford Road, Sandymount",Dublin,,"€600,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"14 Island View, Knockboy",Waterford,,"€55,691.00",Yes,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"15 Oakwood Park, Finglas East, Dublin 11",Dublin,,"€105,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"15 Sydney Avenue, Blackrock, Co. Dublin",Dublin,,"€435,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"15 The Willows, Forest Park, Portlaoise",Laois,,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"16 Portersgate Avenue, Clonsilla, Dublin 15",Dublin,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"162 Glenside, Annacotty, Limerick",Limerick,,"€221,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"17 Pebble Walk, Pebble Beach, Tramore",Waterford,,"€51,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"17 Roebuck Park, Goatstown",Dublin,,"€645,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
01/05/2012,"176A Orwell Park View, Templeogue, Dublin 6W",Dublin,,"€367,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,5
