date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/04/2010,"1  Clone, Ferns, County Wexford",Wexford,,"€308,986.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,4
01/04/2010,"1 Drake's Point, Crosshaven, Co. Cork",Cork,,"€32,300.87",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2010,4
01/04/2010,"1 the glebe, rathdowney",Laois,,"€218,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2010,4
01/04/2010,"1 The Glebe, Rathdowney",Laois,,"€218,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2010,4
01/04/2010,"105 Beechgrove Lawns, Monaghan",Monaghan,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,4
01/04/2010,"105 cruise Park Drive, Tyrrelstown, Dublin 15",Dublin,,"€310,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,4
01/04/2010,"106 The Maples, Lismonaghan, Letterkenny",Donegal,,"€52,863.00",No,No,Second-Hand Dwelling house /Apartment,,2010,4
01/04/2010,"11 Cois Farraige, Blackrock, Dundalk",Louth,,"€140,088.10",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,4
01/04/2010,"11 Jugback Terrace, A\ppelwood Village, Swords",Dublin,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,4
01/04/2010,"114 Tyrconnell Park, Inchicore, Dublin 8",Dublin,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,4
01/04/2010,"115 The Oaks, Maryborough Ridge, Douglas",Cork,,"€258,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,4
01/04/2010,"12 The Beeches, Clogherhead",Louth,,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,4
01/04/2010,"12 The Crescent Greenfields, Firies, Killarney",Kerry,,"€169,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,4
01/04/2010,"124 Fernwood Court, Ballinglanna  Glyntown, Glanmire",Cork,,"€151,541.84",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,4
01/04/2010,"126 Elm Park, Wilton, Cork",Cork,,"€157,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,4
01/04/2010,"13 Capella Court, Langton Cross, Newbridge",Kildare,,"€114,537.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,4
01/04/2010,"13 cypress park, templeogue, dublin",Dublin,,"€530,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,4
01/04/2010,"132 ROYAL CANAL COURT, ROYAL CANAL WAY, ASHTOWN",Dublin,,"€140,969.16",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,4
01/04/2010,"14 the close racehill manor, racehill lane, ashbourne",Meath,,"€245,250.00",No,No,Second-Hand Dwelling house /Apartment,,2010,4
01/04/2010,"140 galtymore road, drimnagh, dublin",Dublin,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,4
01/04/2010,"143 Smithfield Village, Smithfield, Dublin 7",Dublin,,"€182,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,4
01/04/2010,"15 Deerpark Place, Kiltipper, Tallaght",Dublin,,"€107,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,4
01/04/2010,"15 Mountain Eagle View, Leopardstown Heights",Dublin,,"€484,500.00",No,No,Second-Hand Dwelling house /Apartment,,2010,4
01/04/2010,"150 Branswood, Kilkenny Road, Athy",Kildare,,"€104,844.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,4
01/04/2010,"16 Chancery Park Grove, Chancery Park  Cloncollig, Tullamore",Offaly,,"€150,500.00",No,No,Second-Hand Dwelling house /Apartment,,2010,4
