date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/03/2020,"35 Beachwood, Kinsealy Woods",Dublin,,"€411,233.48",No,Yes,New Dwelling house /Apartment,,2020,3
01/03/2020,"6 PAIRC NA HALUINE, MAGHERINTURE, BUNCRANA",Donegal,,"€53,700.00",Yes,No,Second-Hand Dwelling house /Apartment,,2020,3
01/03/2020,"CARCAGH, CROSSKEYS, CAVAN",Cavan,,"€100,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"1 Ashfield Place, Templeogue Road, Dublin 6w",Dublin,,"€651,982.38",No,Yes,New Dwelling house /Apartment,,2020,3
02/03/2020,"1 BRIGHTON TERRACE, COBH, CO CORK",Cork,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"1 COPPINGER VIEW, COPPINGER COURT, POPES QUAY",Cork,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"1 CROSSKEYS COURT, DOONANE, CRETTYARD",Laois,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"1 FOXBOROUGH RISE, LUCAN, DUBLIN",Dublin,,"€308,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"1 FOYLE STREET, MOVILLE, COUNTY DONEGAL",Donegal,,"€53,500.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"1 MERCHANTS QUAY, MERCHANTS RD, GALWAY",Galway,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"1 MONTGOMERY TERRACE, MOVILLE, COUNTY DONEGAL",Donegal,,"€53,500.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"1 SECOGE, MOATH, CO WESTMEATH",Westmeath,,"€64,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"1 THE PINES, BRIARFIELD, CASTLETROY",Limerick,,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"10 CHAPEL ST, TRALEE, KERRY",Kerry,,"€76,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"10 Cois na hAbhann, Newtown Road, Wexford",Wexford,,"€298,678.00",No,Yes,New Dwelling house /Apartment,,2020,3
02/03/2020,"10 THE TIDES, SOUTH STRAND, SKERRIES",Dublin,,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"102 HILLCREST PARK, GLASNEVIN, DUBLIN 11",Dublin,,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"107 SOUTH CIRCULAR RD, DUBLIN 8, DUBLIN",Dublin,,"€565,200.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"11 CASHEL HOUSE, KELLS ROAD, CO. KILKENNY",Kilkenny,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"11 LADYS ABBEY, ARDFINNAN, TIPPERARY",Tipperary,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"112 BRUACH NA HABHAINN, QUIN RD, ENNIS",Clare,,"€106,500.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"11, Aylesbury, Ballintemple",Cork,,"€436,123.00",No,Yes,New Dwelling house /Apartment,,2020,3
02/03/2020,"12 AUBURN GREEN, AUBURN PARK, CLONMEL",Tipperary,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"12 BALLYCRONE MANOR, KILCOOLE, WICKLOW",Wicklow,,"€343,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"12 HEALY ST, DUBLIN 1, DUBLIN",Dublin,,"€208,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"120 COILLTE, MHUIRLINNE, BALLYBANE",Galway,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"121 CEADARFIELD, DROGHEDA, LOUTH",Louth,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"127 KEEPER RD, DRIMNAGH, DUBLIN 12",Dublin,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"13 ASHBROOKE GROVE, MOYNEHALL, CAVAN",Cavan,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"13 FOREST PARK, LEIXLIP, KILDARE",Kildare,,"€352,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"13 HEATHERFIELD, CARRIGALINE, CORK",Cork,,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"14 THE LINDENS, RIVERSDALE, WYCKHAM WAY",Dublin,,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"149 BURGAGE MANOR, BLESSINGTON, WICKLOW",Wicklow,,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"15 BELARMINE PLACE NEWTOWN LITTLE, STEPASIDE, DUBLIN",Dublin,,"€515,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"15 CARRAIG MHOR, CLONMELLON, WESTMEATH",Westmeath,,"€208,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"15 EGMONT WOOD, CURRAGH, KANTURK",Cork,,"€312,500.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"15 GROVE PARK, BALLYJAMESDUFF, CAVAN",Cavan,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"16 ARD RI BEAMORE, DROGHEDA, LOUTH",Louth,,"€222,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"16 BRENNANSTOWN SQ, CABINTEELY, DUBLIN 18",Dublin,,"€372,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"16 MOYGLASS, CRUSHEEN, CLARE",Clare,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"16 Ring Fort Drive, Kinsale Manor, Kinsale",Cork,,"€361,233.48",No,Yes,New Dwelling house /Apartment,,2020,3
02/03/2020,"160 ROS CAOIN, ROSCAM, GALWAY",Galway,,"€382,500.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"166 CLOCHRAN, KILCLOGHANS, TUAM",Galway,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"17 CASTLEGATE, OLIVER PLUNKETT RD, MONKSTOWN",Dublin,,"€269,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"17 CHERRYTREE PARK, RIVERSTOWN, SLIGO",Sligo,,"€77,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"17 GORT LEAMHAN, ROSLEVAN, TULLA RD  ENNIS",Clare,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"17 PARKLANDS CLOSE, MAYNOOTH, KILDARE",Kildare,,"€447,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"17 SOUTH AVE, MATTHEW HILL, LEHENAGHMORE",Cork,,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"17 THE CLOSE, MOYGLARE HALL, MAYNOOTH",Kildare,,"€218,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
02/03/2020,"17 THE CRESCENT, MALAHIDE, DUBLIN",Dublin,,"€670,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,3
