date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/06/2010,"1 Chapel Lane, Skerries, Co Dublin",Dublin,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"1 Coolflugh, Tower, Blarney",Cork,,"€440,528.63",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2010,6
01/06/2010,"1 Mount Patrick Villas, Dublin Road, Limerick",Limerick,,"€182,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"10 Woodlands Rise, Lamberton, Arklow",Wicklow,,"€183,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"105 Time Place, 21 Corrig Road, Sandyford",Dublin,,"€176,460.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2010,6
01/06/2010,"11 Sweetbriar Park, Lower Newtown, Waterford",Waterford,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"115 Dolmen Gardens, Hacketstown Road, Pollerton",Carlow,,"€167,500.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"13 gleann coill, dromcollogher",Limerick,,"€133,500.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"147 Ballin Ri, Collins Avenue, Tullamore",Offaly,,"€247,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"16 The Cove, Kellys Bay, Skerries",Dublin,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"18 O'Donnell Gardens, Glasthule",Dublin,,"€342,500.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"18 Westgrove, Ballincollig",Cork,,"€292,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"187 Barton Road East, Dundrum",Dublin,,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"19 Carrigmore Park, Tallaght, Dublin 24",Dublin,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"2 Charvey Court, Rathnew",Wicklow,,"€290,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,6
01/06/2010,"22 Douglas Hall Lawn, Well Road, Cork",Cork,,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"23 Albury Avenue, Southways  Abbeyside, Dungarvan",Waterford,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"23 Glenstal Gate, Murroe",Limerick,,"€175,001.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2010,6
01/06/2010,"24 Holywell, Stillorgan",Dublin,,"€545,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"25 Woodbrook Court, Castleknock",Dublin,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"25Earlsfort Road, Lucan, Dublin",Dublin,,"€272,500.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"27 Celtic Park Road, off Collins Avenue, Whitehall",Dublin,,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"27 Kings Park, Killarney",Kerry,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"29 BEECHFIELD DRIVE, CASTAHEANY, DUBLIN 15",Dublin,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"30 The Elms, Kilcock Road, Clane",Kildare,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"31 Killucan Manor Lawn, Rathwire",Westmeath,,"€120,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"32 Cluain Dara, Derrinturn, Carbury",Kildare,,"€197,730.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,6
01/06/2010,"32 DeanSwift Green, Glasnevin",Dublin,,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"34 Dun na Mara, Renmore, Galway",Galway,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"35 The Fairways, Monaleen",Limerick,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"37 Carnlough Road, Cabra, Dublin 7",Dublin,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
01/06/2010,"39 Castle Crescent, Ashbourne",Meath,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2010,6
