date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/10/2017,"161 KYLEMORE, MONALEEN",Limerick,,"€305,814.98",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2017,10
01/10/2017,"3 PEBBLE WALK, TRAMORE, WATERFORD",Waterford,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
01/10/2017,"36 FAIRWAY LAWNS, BETTYSTOWN, CO MEATH",Meath,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
01/10/2017,"APT OVER SMYTH STAPLETON SOLICITORS, O'MOORE ST, TULLAMORE",Offaly,,"€20,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2017,10
01/10/2017,"FINDERS INN, NOHAVAL, KINSALE",Cork,,"€158,333.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"1 Belarmine Woods, Stepaside, Dublin 18",Dublin,,"€497,797.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,10
02/10/2017,"1 BRACKLONE, PORTARLINGTON, CO LAOIS",Laois,,"€87,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"1 DIXONS VILLAS, ADELAIDE RD, GLASTHULE",Dublin,,"€460,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"1 ERRIS BAY, BOYLE, ROSCOMMON",Roscommon,,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"1 OLD FORGE, DUNSHAUGHLIN, CO.MEATH",Meath,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"1 SYDNEY TERRACE, BLACKROCK, DUBLIN",Dublin,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"1 The Avenue, Hazelbrook Square",Dublin,,"€527,700.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,10
02/10/2017,"10 CARRIGHILL, CALVERSTOWN, KILCULLEN",Kildare,,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"10 FIONOORA APARTMENTS, LAHINCH, CO CLARE",Clare,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"10 LIMELAWN HILL, CLONSILLA, DUBLIN 15",Dublin,,"€371,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"10 SLIEVE ARDAGH, GRANGEMOCKLER, CARRICK ON SUIR",Tipperary,,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"10 The Lawn, St Marnock's Bay, Portmarnock",Dublin,,"€396,475.77",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,10
02/10/2017,"10 THE MEWS, MILLERSBROOK, NENAGH",Tipperary,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"103A/B RATHGAR ROAD, DUBLIN 6",Dublin,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"106 ROCKFORD MANOR, STRADBROOK RD, BLACKROCK",Dublin,,"€420,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"107 The Woods, Glounthaune, Cork",Cork,,"€295,154.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,10
02/10/2017,"11 COOLMINE BOULEVARD, COOLMINE, DUBLIN 15",Dublin,,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"11 KNOCKLYON GATE, KNOCKLYON, DUBLIN 16",Dublin,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"11 TOWNPARKS MANOR, ROCKFIELD RD, KELLS",Meath,,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"115 Red Arches Road, Silverbanks, The Coast",Dublin,,"€242,290.75",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,10
02/10/2017,"12 BUSHFIELD GROVE, CLONDALKIN, DUBLIN 22",Dublin,,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"12 ROSEHILL CRESCENT, ROSEHILL, KELLS RD",Kilkenny,,"€259,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"12 Stratton Square, Adamstown Square, Adamstown",Dublin,,"€251,101.32",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,10
02/10/2017,"12 TELEPHONE TERRACE, BLARNEY, CORK",Cork,,"€207,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"13 NEWLANDS DRIVE, CLONDALKIN, DUBLIN 22",Dublin,,"€480,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
02/10/2017,"13 RIVERSIDE GROVE, QUAY RD, BALLINA",Mayo,,"€108,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,10
