date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/08/2017,"1 MARINERS HALL, SKEHARD RD, BLACKROCK",Cork,,"€110,130.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,8
01/08/2017,"1 RICHMOND GREEN, RICHMOND ST, BUTTEVANT",Cork,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"1 THE STABLES, BALLYBRACK, DONEGAL",Donegal,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"10 ST THERESAS RD, LISNAMULT, ROSCOMMON",Roscommon,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"102 ARDMORE PARK, BRAY, WICKLOW",Wicklow,,"€468,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"104 CHURCHFIELDS, ASHBOURNE, CO MEATH",Meath,,"€299,559.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,8
01/08/2017,"11 AN GLEANN, BALLHOOLEY, CO CORK",Cork,,"€106,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"11 CLIFDEN RD, BALLYFERMOT, DUBLIN 10",Dublin,,"€226,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"110 CHURCHVIEW RD, KILLINEY, DUBLIN",Dublin,,"€465,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"116 GERALDSTOWN WOODS, SANTRY AVE, SANTRY DUBLIN 9",Dublin,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"12 DENNY ST, TRALEE, KERRY",Kerry,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"12 FITZWILLIAM ROW, WICKLOW TOWN, WICKLOW",Wicklow,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"12 MCCOWANS LANE, TRALEE, KERRY",Kerry,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"12 STOCKING WELL CLOSE, STOCKING AVENUE, RATHFARNHAM",Dublin,,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"12 THE MALTHOUSE, HIGHER OCONNELL ST, KINSALE",Cork,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"13 CHURCHVIEW APTS, CHURCH RD, DRUMCONDRA",Dublin,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"13 CUILIN, NEWCASTLE, GALWAY",Galway,,"€252,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"13 HUNTERS AVE, CASTLEGRANGE, WILLIAMSTOWN RD",Waterford,,"€166,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"13 LIPSTOWN MANOR, NARRAGHMORE, ATHY",Kildare,,"€276,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"13 PARKLANDS COURT, FIRHOUSE, DUBLIN 24",Dublin,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"13 ST PATRICKS TERRACE, MOSTRIM, EDGEWORTHSTOWN",Longford,,"€57,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"13 TYRCONNELL ST, DUBLIN 8, DUBLIN",Dublin,,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"14 CASANA VIEW, HOWTH, DUBLIN",Dublin,,"€612,500.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"14 FISHERMANS WHARF, WASHINGTON ST, CORK",Cork,,"€212,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"14 PRIORY HALL, WHITEHALL, DUBLIN 12",Dublin,,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"14 RATHMORE PARK, RAHENY, DUBLIN 5",Dublin,,"€465,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"144 ASHCROFT, RAHENY, DUBLIN 5",Dublin,,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"14CEOL NA DTONN, KILADOON, LOUISBURGH",Mayo,,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"15 ALLENDALE CLOSE, CLONSILLA, DUBLIN 15",Dublin,,"€292,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"15 LISOWEN AVENUE, BUNCRANA, CO DONEGAL",Donegal,,"€99,500.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"16 ROWLAGH AVE, DUBLIN 22, DUBLIN",Dublin,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"17 CALDERWOOD AVE, DRUMCONDRA, DUBLIN 9",Dublin,,"€610,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"17 DOUGLAS CLOSE, DOUGLAS, CORK",Cork,,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"17 GLENBRAE HOUSE, RATHSALLAGH, SHANKILL",Dublin,,"€211,500.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"17 GRANGE GROVE, BLACKROCK, DUBLIN",Dublin,,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"17 HORAN HALL, BELGARD SQ, TALLAGHT DUBLIN 24",Dublin,,"€217,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"17 THE CEDARS, BRIARFIELD, CASTLETROY",Limerick,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"18 RIVERDALE, WESTBURY, CORBALLY",Clare,,"€127,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"19 Laharran East, Manor Farm, Lehenaghbeg",Cork,,"€255,462.67",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,8
01/08/2017,"19 Seagreen Avenue, Chapel Road, Blacklion",Wicklow,,"€400,881.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,8
01/08/2017,"2 ARDCARRIG, CAHERSLEE, TRALEE",Kerry,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"2 BEECHWOOD, WESTBROOK, BUNCRANA",Donegal,,"€44,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"2 CASTLE MEWS, KILMINCHY, PORTLAOISE",Laois,,"€121,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"2 DodderBrook Dale, Ballycullen, Dublin 24",Dublin,,"€294,247.78",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,8
01/08/2017,"2 KILLEENS GREEN, FARRANREE, CORK",Cork,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"2 ST MARY'S TERRACE, SLIGO, SLIGO",Sligo,,"€77,500.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"20 MOUNT CARMEL RD, GOATSTOWN, DUBLIN 14",Dublin,,"€680,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"20 RIVERSIDE, PORTARLINGTON, OFFALY",Offaly,,"€106,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"20 the Meadows, Whitefield Manor, Bettystown",Meath,,"€252,048.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,8
01/08/2017,"201 TEMPLE COURT, NORTHWOOD, SANTRY DUBLIN 9",Dublin,,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"205 THE COACHYARD, ABBEY LANE, NENAGH",Tipperary,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"208 THE BEECH, GRANGE HALL, RATHFARNHAM DUBLIN 16",Dublin,,"€316,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"21 Daffodil Way, Forrest Hill, Carrigaline",Cork,,"€293,832.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,8
01/08/2017,"21 SPRINGFIELD RD, TEMPLEOGUE, DUBLIN 6W",Dublin,,"€715,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"22 BARRINGTON ST, APT BASEMENT, LIMERICK",Limerick,,"€55,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"22 DONAGUILE HEIGHTS, CASTLECOMER, CO KILKENNY",Kilkenny,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"22 Finlay Park, Old Carragh Road, Naas",Kildare,,"€375,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2017,8
01/08/2017,"221 LOWER JOHN ST, CORK, CORK",Cork,,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"23 DRUIDS COURT, DRUIDS GLEN, NEWTOWNMOUNTKENNEDY",Wicklow,,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"232 LAUREL PARK, NEWCASTLE, GALWAY",Galway,,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"24 ROCHES HEIGHTS, MITCHELSTOWN, CORK",Cork,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"24 THE SWEEPSTAKES, BALLSBRIDGE, DUBLIN 4",Dublin,,"€495,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"25 MILLSTREAM, MULLAGH, CO CAVAN",Cavan,,"€146,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"26 SUMMERHILL, BUNCRANA, DONEGAL",Donegal,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"26 THE TURNSTONE, THORN WOOD, BOOTERSTOWN AVE",Dublin,,"€540,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"26 THE WALK, ROBSWALL, MALAHIDE",Dublin,,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"262 Beechpark, leixlip",Kildare,,"€350,220.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,8
01/08/2017,"27 TRADAREE CT, SHANNON AIRPORT, CLARE",Clare,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"28 ABHAINN NA RI, DUBLIN RD, ORANMORE",Galway,,"€277,500.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"28 BEAUMONT RD, WHITEHALL, DUBLIN 9",Dublin,,"€255,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"28 Daffodil Way, Forest Hill, Carrigaline",Cork,,"€255,505.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2017,8
01/08/2017,"28 MARINERS HALL, CASTLEMEADOWS, SKEHARD RD. BLACKROCK",Cork,,"€110,130.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"29 MARINERS HALL, SKEHARD RD, CORK",Cork,,"€110,130.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"3 AISLING HOUSE, COLLEGE SQ, COLLEGE RD",Kilkenny,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"3 DUNARAS, BISHOP ODONNELL RD, GALWAY",Galway,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"3 OAK GLADE HALL, CRADDOCKSTOWN RD, NAAS",Kildare,,"€189,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,8
01/08/2017,"3 ST JOSEPHS COURT, PRUSSIA ST, DUBLIN 7",Dublin,,"€335,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"30 Parkside Walk, Balgriffin, Dublin 13",Dublin,,"€292,944.93",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,8
01/08/2017,"30 SHOWGROUNDS, RATHDOWNEY, LAOIS",Laois,,"€127,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"31 CUIRT SEOIGE, BOHERMORE, GALWAY",Galway,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"31 HIGHFIELD, TUBBERCURRY, SLIGO",Sligo,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"31 MOURNE PARK, SKERRIES, CO. DUBLIN",Dublin,,"€150,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"32 Maoilin, Ballymoneen Road",Galway,,"€270,925.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,8
01/08/2017,"35 BRIAN RD, DUBLIN 3, DUBLIN",Dublin,,"€433,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
01/08/2017,"36 ASHFIELD GREEN, BALBRIGGAN, CO DUBLIN",Dublin,,"€164,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,8
