date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/09/2016,"1 Earls Well, Waterfall, Co. Cork",Cork,,"€801,762.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,9
01/09/2016,"1 JOHNSTON COURT, CHURCH STREET, CAVAN",Cavan,,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"1 KEENAGHAN CRESCENT, BALLYMOTE, SLIGO",Sligo,,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"1 ROSEBANK VIEW, 9TH LOCK RD, CLONDALKIN DUBLIN 22",Dublin,,"€117,219.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"10 CAPE VIEW, ARDMANAGH, SCHULL",Cork,,"€253,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"10 LEE VISTA, LEE RD, CORK",Cork,,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"10 Lower Chapel Street, Castlebar",Mayo,,"€140,969.16",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,9
01/09/2016,"10 TOWER VIEW, STONEY LANE, ARDEE",Louth,,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"10 WATERVILLE, BEALNAMULLA, ATHLONE",Roscommon,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"102 SHREWSBURY MANOR, GREENHILLS, DROGHEDA",Louth,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"105 CYPRESS GARDENS, BAY ESTATE, DUNDALK",Louth,,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"108 RIALTO COURT, RIALTO, DUBLIN 8",Dublin,,"€97,500.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"11 CASHEL DOWNS, WATERFORD RD, KILKENNY",Kilkenny,,"€419,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"11 Hazelbrook, Malahide, Co. Dublin",Dublin,,"€484,582.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,9
01/09/2016,"11 HOLYWELL GREEN, HOLYWELL, FELTRIM RD",Dublin,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"112 ABBEYLANDS, MULLINGAR, WESTMEATH",Westmeath,,"€133,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"12 THE GLEBE, RATHDOWNEY, PORTLAOISE",Laois,,"€127,500.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"120 FOREST PARK, DROGHEDA, LOUTH",Louth,,"€186,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"126 NAVAN RD, DUBLIN 7, DUBLIN",Dublin,,"€497,500.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"128 MARIAN PARK, DROGHEDA, LOUTH",Louth,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"13 CARRIGLEA GROVE, FIRHOUSE, DUBLIN 24",Dublin,,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"13 DEERPARK VIEW, BALTINGLASS, WICKLOW",Wicklow,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"13 NORTHUMBERLAND COURT, NORTHUMBERLAND RD, BALLSBRIDGE DUBLIN 4",Dublin,,"€505,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"138 AN CAISLEAN, BALLINCOLLIG, CORK",Cork,,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"139 CLOGHER RD, CRUMLIN, DUBLIN 12",Dublin,,"€252,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"14 THE ORCHARDS, COURTBRACK AVE, SOUTH CIRCULAR RD",Limerick,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"141 BELGARD HEIGHTS, TALLAGHT, DUBLIN 24",Dublin,,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"149 BRU NA SIONNA, SHANNON TOWN CENTRE, SHANNON",Clare,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"15 ABERDEEN ST, INFIRMARY RD, DUBLIN 7",Dublin,,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"15 SUNDAY SCHOOL LANE, CORK",Cork,,"€115,615.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"16 SHELBOURNE AVE, LIMERICK, LIMERICK",Limerick,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"17 CRADDOCKSTOWN RISE, NAAS, KILDARE",Kildare,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
01/09/2016,"17 HILL VIEW, CREGGAUN NA HILLA, CLARECASTLE",Clare,,"€142,725.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,9
01/09/2016,"17 WELLINGTON PLACE, BALLSBRIDGE, DUBLIN 4",Dublin,,"€1,475,000.00",No,No,Second-Hand Dwelling house /Apartment,,2016,9
