date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/03/2019,"1 ANNADALE DR, WHITEHALL, DUBLIN 9",Dublin,,"€420,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"1 LINTOWN GREEN, LINTOWN HALL, KILKENNY",Kilkenny,,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"1 SITRIC RD, ARBOUR HILL, DUBLIN 7",Dublin,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"1 SPOLLANSTOWN WOOD, TULLAMORE, OFFALY",Offaly,,"€218,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"1 Temple View, Blackrock",Dublin,,"€969,162.99",No,Yes,New Dwelling house /Apartment,,2019,3
01/03/2019,"1 The Crescent, Broodmeadow Vale, Ratoath",Meath,,"€418,502.20",No,Yes,New Dwelling house /Apartment,,2019,3
01/03/2019,"1 The Heights, Mount Hamilton, Carrick Road",Louth,,"€207,048.00",No,Yes,New Dwelling house /Apartment,,2019,3
01/03/2019,"1 THE MILLS, EDENMORE PARK, RAHENY DUBLIN 5",Dublin,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"10 Elder Heath Downs, Elder Downs, Kiltipper",Dublin,,"€273,200.00",No,Yes,New Dwelling house /Apartment,,2019,3
01/03/2019,"10 FATHER ARNOLD TERRACE, MANORCUNNINGHAM, LETTERKENNY",Donegal,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"10 HILLCOURT, CARTRONTROY, ATHLONE",Westmeath,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"10 KINVARA DR, DUBLIN HILL, CORK",Cork,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"108 SMITHFIELD VILLAGE, SMITHFIELD, DUBLIN 7",Dublin,,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"109 knightswood, matthews lane, drogheda",Meath,,"€263,500.00",No,Yes,New Dwelling house /Apartment,,2019,3
01/03/2019,"11 BELVEDERE PLACE, DUBLIN 1, DUBLIN 1",Dublin,,"€287,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"11 DUBLIN HILL LOWER, BLACKPOOL, CORK",Cork,,"€127,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"11 GREENACRE COURT, FIRHOUSE ROAD, TEMPLEOGUE",Dublin,,"€495,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"11 WOLFE TONE TERRACE, NENAGH, TIPPERARY",Tipperary,,"€97,500.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"114 ASHFIELD EAST, KILKENNY, KILKENNY",Kilkenny,,"€217,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"118 OAKFIELD, FATHER RUSSELL RD, LIMERICK",Limerick,,"€282,500.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"118 ST JAMES WOOD, KILMAINHAM, DUBLIN 8",Dublin,,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"12 BANCROFT CLOSE, TALLAGHT, DUBLIN 24",Dublin,,"€357,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"12 BELVEDERE PLACE, DUBLIN 1",Dublin,,"€287,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"12 LUTTRELLSTOWN GREEN, CASTLEKNOCK, DUBLIN 15",Dublin,,"€577,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"124 CORISH PARK, WEXFORD",Wexford,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"127 HAZELHATCH, CELBRIDGE, KILDARE",Kildare,,"€244,500.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"12A BINDON LANE, BANK PLACE, ENNIS",Clare,,"€102,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
01/03/2019,"13 CLAUREEN, KILTERAGH, DOORADOYLE",Limerick,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,3
