date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/06/2023,"1 CHURCH ST, CASTLEBLAYNEY, MONAGHAN",Monaghan,A75F832,"€227,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"1 CRANFORD, 116 TERENURE ROAD WEST, DUBLIN 6W",Dublin,D6WKD54,"€1,075,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"1 HUNTERS LANE, HUNTERS WOOD, FIRHOUSE DUBLIN 24",Dublin,D24XK65,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"1 KILMORE COTTAGE, DUNDRUM HOUSE, DUNDRUM",Tipperary,,"€1,200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"10 ARD NA GREINE, CLONMEL, TIPPERARY",Tipperary,E91ET63,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"10 CENTRAL AVENUE, PARNELL PARK, DUNDALK",Louth,A91K8Y1,"€136,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"10 HEYTESBURY LANE, BALLSBRIDGE, DUBLIN 4",Dublin,D04C8E8,"€1,700,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"10 Hogan' Place, Limerick Road, Ennis",Clare,,"€320,000.00",No,Yes,New Dwelling house /Apartment,,2023,6
01/06/2023,"10 UPPER CAMDEN ST, DUBLIN 2, DUBLIN",Dublin,D02H304,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"101 THE CEDARS, CARRINGTON, NORTHWOOD DUBLIN 9",Dublin,D09NT99,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"108 GLASANAON RD, FINGLAS EAST, DUBLIN 11",Dublin,D11T2R8,"€79,295.10",Yes,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"11 CHAPEL FARM DRIVE, LUSK, CO DUBLIN",Dublin,K45C977,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"11 Hogan's Place, Limerick Road, Ennis",Clare,,"€320,000.00",No,Yes,New Dwelling house /Apartment,,2023,6
01/06/2023,"11 HOLLYBANK LAWN, CLONGOWEN, WATERFORD RD",Kilkenny,R95X5P5,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"11 Millview Demesne, Rathangan",Kildare,,"€290,748.89",No,Yes,New Dwelling house /Apartment,,2023,6
01/06/2023,"11 SPINNAKER, ARRAN QUAY, DUBLIN 7",Dublin,D07KC57,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"110 THE STRAND, DONABATE, DUBLIN",Dublin,K36VW66,"€432,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"113 CUSTOM HALL, LOWER GARDINER ST, DUBLIN 1",Dublin,D01AK29,"€366,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"116 Chestnut Avenue, Rath Ullord, New Orchard",Kilkenny,,"€414,096.91",No,Yes,New Dwelling house /Apartment,,2023,6
01/06/2023,"117 RAFTERS ROAD, DRIMNAGH, DUBLIN 12",Dublin,D12W940,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"12 FERN COURT DRIVE, OLD COURT ROAD, FIRHOUSE",Dublin,D24F5D0,"€412,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"12 Hogan's Place, Limerick Road, Ennis",Clare,,"€320,000.00",No,Yes,New Dwelling house /Apartment,,2023,6
01/06/2023,"12 KELLYS BAY JETTY, SKERRIES, DUBLIN",Dublin,K34EV20,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"12 LANESVILLE, MONKSTOWN FARM, MONKSTOWN",Dublin,A96P9X8,"€800,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"13 ALBANY, KILLINEY HILL ROAD, KILLINEY",Dublin,A96F7Y4,"€1,125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"13 Gaels Rest, Gorey",Wexford,,"€286,343.51",No,Yes,New Dwelling house /Apartment,,2023,6
01/06/2023,"13 HIGHRIDGE GREEN, STILLORGAN, DUBLIN",Dublin,A94K7H7,"€600,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"13 Hogan' Place, Limerick Road, Ennis",Clare,,"€320,000.00",No,Yes,New Dwelling house /Apartment,,2023,6
01/06/2023,"13 TRAMORE HOLIDAY VILLAS, TRAMORE, CO WATERFORD",Waterford,X91NW94,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"14 ARDBAN MUFF, DONEGAL, DONEGAL",Donegal,F93E678,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"14 CLONARD VILLAGE, WEXFORD, WEXFORD",Wexford,Y35W9R6,"€167,500.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"14 Hogan's Place, Limerick Road, Ennis",Clare,,"€285,000.00",No,Yes,New Dwelling house /Apartment,,2023,6
01/06/2023,"14 The Drive, Walkers Gate, Kildare Town",Kildare,,"€350,325.00",No,Yes,New Dwelling house /Apartment,,2023,6
01/06/2023,"14 THE MEWS VIRGINIA, VIRGINIA, CAVAN",Cavan,A82F5K0,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"15 CLUAIN AOIBHINN COURT APTS, SWELLAN, CAVAN",Cavan,H12WD00,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"15 Hogan&#039;s Place, Limerick Road, Ennis",Clare,,"€266,250.00",No,Yes,New Dwelling house /Apartment,,2023,6
01/06/2023,"15 KENURE PARK, POWERSCOURT, DUNMORE RD",Waterford,X91V6KR,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"15 MARETIMO GARDENS EAST, BLACKROCK, CO DUBLIN",Dublin,A94N8C4,"€1,650,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"15 RED ARCHES CLOSE, THE COAST, BALDOYLE DUBLIN 13",Dublin,D13NH48,"€423,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"154 THE HEATH, RAMSGATE VILLAGE, GOREY",Wexford,Y25RH58,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"16 CLYDE LANE, BALLSBRIDGE, DUBLIN 4",Dublin,D04A2X6,"€2,550,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"16 HIGH HILL, NEW ROSS, CO WEXFORD",Wexford,Y34NC80,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"16 Hogan's Place, Limerick Road, Ennis",Clare,,"€285,000.00",No,Yes,New Dwelling house /Apartment,,2023,6
01/06/2023,"16 WILLOW BANK, BLACKWATER, Enniscorthy",Wexford,Y21W261,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"165 THE HILL, BANAGHER, CO OFFALY",Offaly,R42X862,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
01/06/2023,"17 AVONDALE COURT, PASSAGE WEST, CORK",Cork,T12W8XF,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,6
