date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/09/2018,"29 WAINSFORT MANOR CRESCENT, TERENURE, DUBLIN 6W",Dublin,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,9
01/09/2018,"49 CRESTFIELD AVE, WHITEHALL, DUBLIN 9",Dublin,,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,9
01/09/2018,"60 Gort an Duin, Oranmore",Galway,,"€307,488.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2018,9
01/09/2018,"PILL ROAD, CARRICK ON SUIR, CO TIPPERARY",Tipperary,,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,9
03/09/2018,"1 HAZEL RD, DONNYCARNEY, DUBLIN 9",Dublin,,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,9
03/09/2018,"1 KILKENNY RD, CASTLECOMER, KILKENNY",Kilkenny,,"€160,667.00",Yes,No,Second-Hand Dwelling house /Apartment,,2018,9
03/09/2018,"1 THE OAKS, CARRICKMINES WOOD, CARRICKMINES DUBLIN 18",Dublin,,"€1,350,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,9
03/09/2018,"1 THE WALK, LOUISA VALLEY, LEIXLIP",Kildare,,"€595,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,9
03/09/2018,"10 Boycetown Court, Kilcock",Kildare,,"€396,475.73",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2018,9
03/09/2018,"10 KILMAHUDDRICK WAY, CLONDALKIN, DUBLIN 22",Dublin,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,9
03/09/2018,"10 RAILWAY LOUGH, BELTURBET, CAVAN",Cavan,,"€46,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,9
03/09/2018,"104 CLIFDEN GLEN, CLIFDEN, CO GALWAY",Galway,,"€48,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,9
03/09/2018,"106 THE ORCHARD, BALLYMAHON RD, ATHLONE",Westmeath,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,9
03/09/2018,"107 LESLIES ARCH, THE OLD QUARTER, BALLINCOLLIG",Cork,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,9
03/09/2018,"11 HIGH ST, WICKLOW",Wicklow,,"€121,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,9
