date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/11/2018,"1 CURRAGH CLOSE, GREEN RD, NEWBRIDGE",Kildare,,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"1 HAZELWOOD PARK, ARTANE, DUBLIN 5",Dublin,,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"1 THE PADDOCKS, ONGAR VILLAGE, DUBLIN 15",Dublin,,"€199,950.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"1 TULLYHALL AVE, LUCAN, DUBLIN",Dublin,,"€420,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"10 AN GLEANTAINE, CAHERDANIEL, CO KERRY",Kerry,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"10 AUBURN DRIVE, ATHLONE, CO WESTMEATH",Westmeath,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"10 BOHANA, GLYNN, ST MULLINS",Carlow,,"€60,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"10 REILEAN, ROSCAM, GALWAY",Galway,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"1069 NEW TOWN, BERT, ATHY",Kildare,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"11 ARD NA GREINE, CAVAN, CO CAVAN",Cavan,,"€55,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"11 GLENBOURNE CRESCENT, LEOPARDSTOWN VALLEY, LEOPARDSTOWN DUBLIN 18",Dublin,,"€672,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"11 MOUNT SUIR, GRACEDIEU, WATERFORD",Waterford,,"€80,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"112 CASTLE PARK, BALLYBANE, GALWAY",Galway,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"112 LE FANU RD, BALLYFERMOT, DUBLIN 10",Dublin,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"115 ABBEYVIEW, BALITORE, ATHY",Kildare,,"€173,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"12 BUTTERFIELD DRIVE, RATHFARNHAM, DUBLIN 14",Dublin,,"€730,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"12 Fairway Drive, Cualanor, Upper Glenageary Road",Dublin,,"€709,251.09",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2018,11
01/11/2018,"12 Farm Green, Manor Farm, Lehenaghbeg",Cork,,"€263,417.62",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2018,11
01/11/2018,"12 ROCKFIELD CLOSE, ARDEE, LOUTH",Louth,,"€237,500.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"12 WOODSTREAM, CASTLEREA, ROSCOMMON",Roscommon,,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"122 PARCHMENT SQ, MODEL FARM RD, CORK",Cork,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"13 OAK CRESCENT, ROYAL OAK, SANTRY DUBLIN 9",Dublin,,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"14 carton wood, dublin road, maynooth",Kildare,,"€325,990.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2018,11
01/11/2018,"14 MERRION VIEW AVE, BALLSBRIDGE, DUBLIN 4",Dublin,,"€377,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"14 MONKTON ROW, WICKLOW, WICKLOW",Wicklow,,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"141 Ashewood Walk, Summerhill Lane, Portlaoise",Laois,,"€244,315.74",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2018,11
01/11/2018,"15 STRAWHALL, OFF GERALD GRIFFEN, ST CORK CITY",Cork,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,11
01/11/2018,"15 St. Helen's Walk, St. Helen's, Adamstown",Dublin,,"€330,397.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2018,11
