date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/06/2025,"BAWNARD, CLONEA ROAD, ABBEYSIDE DUNGARVAN",Waterford,X34T886,"€600,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
01/06/2025,"BROOK HOUSE, BALLINASKEHA MORE, DUNGARVAN",Waterford,X35W351,"€900,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
01/06/2025,"BUNANIOO, CURRANE, ACHILL",Mayo,F28W8K5,"€123,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
01/06/2025,"CARROWMORE, HILLSTREET, ROSCOMMON",Roscommon,N41W7D5,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
02/06/2025,"13A BALLINURE COTTAGES, BLACKROCK, CORK",Cork,T12CFP6,"€375,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2025,6
02/06/2025,"55 Campion Avenue, Abbey Fort, Kinsale",Cork,,"€462,555.00",No,Yes,New Dwelling house /Apartment,,2025,6
02/06/2025,"7 WILLOW WAY ROAD, PRIMROSE GATE, CELBRIDGE",Kildare,W23AE40,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
02/06/2025,"DERREENDRISLAGH, SNEEM, CO KERRY",Kerry,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
02/06/2025,"KILSALLAGH, WESTPORT, CO MAYO",Mayo,F28WV63,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
02/06/2025,"RIVERVIEW HOUSE, BALLINAMONA, HOSPITAL",Limerick,,"€504,500.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
02/06/2025,"THE CHALET, GOF RD, RUSH",Dublin,K56TH93,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
02/06/2025,"THE LAURELS, BORRIS, CO CARLOW",Carlow,R95XTN1,"€100,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2025,6
03/06/2025,"1 AUGHERMON, BALLYMITTY, CO WEXFORD",Wexford,Y35E429,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
03/06/2025,"1 EGLANTINE TERRACE, FRIAR ST, YOUGHAL",Cork,P36F791,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
03/06/2025,"1 The Drive, Hawks Bay, Keatingstown",Wicklow,,"€445,529.00",No,Yes,New Dwelling house /Apartment,,2025,6
03/06/2025,"10 FATHER MATHEW ST, TIPPERARY, TIPPERARY",Tipperary,E34YY33,"€92,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
03/06/2025,"10 LIOS AN OIR, LISMORE, WATERFORD",Waterford,P51V6E8,"€228,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
03/06/2025,"10 RIVERSIDE APARTMENTS, BALLINAMORE, LEITRIM",Leitrim,N41Y446,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
03/06/2025,"100 COIS NA HABHAINN, BALLYGADDY ROAD, TUAM",Galway,H54NX49,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
03/06/2025,"101 ELM MOUNT AVE, BEAUMONT, DUBLIN 9",Dublin,D09TY06,"€638,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
03/06/2025,"103 RIDGEWOOD GREEN, SWORDS, DUBLIN",Dublin,K67FX56,"€546,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
03/06/2025,"104B CARRIG RUA, NENAGH, CARRIG RUA",Tipperary,E45NY79,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
03/06/2025,"109 ADAMSTOWN BOULEVARD, TANDYS LANE, ADAMSTOWN",Dublin,,"€546,255.50",No,Yes,New Dwelling house /Apartment,,2025,6
03/06/2025,"11 Connolly Place, Hereford Park, Leixlip",Kildare,,"€396,475.77",No,Yes,New Dwelling house /Apartment,,2025,6
03/06/2025,"11 CUIRT BHREAC, GORT, CO GALWAY",Galway,H91W3CE,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
03/06/2025,"11 Hamilton Park Green, Dublin Road, Clane",Kildare,,"€422,907.48",No,Yes,New Dwelling house /Apartment,,2025,6
03/06/2025,"111 INDUSTRY ST, CORK, CORK",Cork,T12X37V,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
03/06/2025,"114 CEDARBROOK AVE, CEDARBROOK, CHERRY ORCHARD DUBLIN 10",Dublin,D10RE87,"€386,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,6
03/06/2025,"117 Weavers Lane, The Steeples  Commons",Meath,,"€332,599.12",No,Yes,New Dwelling house /Apartment,,2025,6
