date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/01/2019,"11 ARD CRANA, BUNCRANA, LIFFORD",Donegal,,"€47,400.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,1
01/01/2019,"2 FAIRGREEN LANE, BOLTON, CALLAN",Kilkenny,,"€60,671.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,1
01/01/2019,"2 LEIX RD, CABRA, DUBLIN 7",Dublin,,"€30,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,1
01/01/2019,"2 WOODALE VIEW, BALLYCULLEN, FIRHOUSE DUBLIN 24",Dublin,,"€30,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,1
01/01/2019,"34 MITCHELL ST, DUNGARVAN, WATERFORD",Waterford,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
01/01/2019,"APT 50, EARLSFIELD COURT, FRANCIS ST DUBLIN 8",Dublin,,"€15,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"10 ROCKVIEW TERRACE, DONERAILE, CO CORK",Cork,,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"102 SLIABH RUA, MOATE, WESTMEATH",Westmeath,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"15 MEADOW COURT, DAINGEAN, CO OFFALY",Offaly,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"16 THE HAWTHORNS, SKIBBEREEN, CORK",Cork,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"229 MORELL DALE, NAAS, KILDARE",Kildare,,"€60,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"27 Rookery Woods, Ballycasheen, Killarney",Kerry,,"€321,585.17",No,Yes,New Dwelling house /Apartment,,2019,1
02/01/2019,"3 Somerton Copse, Lucan",Dublin,,"€290,750.00",No,Yes,New Dwelling house /Apartment,,2019,1
02/01/2019,"31 ALL SAINTS PARK, RAHENY, DUBLIN 5",Dublin,,"€460,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"33 LOHERCANNON, TRALEE, KERRY",Kerry,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"35 THE COURT, DUNBOYNE CASTLE, DUNBOYNE",Meath,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"36 CLIONA PARK, MOYROSS, LIMERICK",Limerick,,"€82,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"40 THE COURTYARD, CLONSILLA, DUBLIN 15",Dublin,,"€221,500.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"407 CASEMENT RD, FINGLAS WEST, DUBLIN 11",Dublin,,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"5 GLENFIELD, BANTEER, MALLOW",Cork,,"€175,000.00",Yes,Yes,New Dwelling house /Apartment,,2019,1
02/01/2019,"54 THE GREEN, COLLEGE ROAD, GALWAY",Galway,,"€376,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"6 PARKVIEW, THE BEECHES, BOHERBUE",Cork,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"86 KNOCKMORE, WEXFORD RD, ARKLOW",Wicklow,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"APARTMENT NO 8 CARRIG HOUSE, MATT TALBOT ROAD, TRALEE",Kerry,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"APT 51, MILL HOUSE, CORNMARKET ST ENNIS",Clare,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"BALLINASTRAW, MONAMOLIN, GOREY",Wexford,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"BALLYCURREEN SOUTH, RING, DUNGARVAN",Waterford,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"BUTTERFIELD, DEANSCURRAGH, LONGFORD",Longford,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"CAPPAMORE, LIMERICK",Limerick,,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"CRIMAND, ESKER LANE, BALLYDOWD",Dublin,,"€535,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"CURRABEHA, CROOKSTOWN, CORK",Cork,,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"CURRAGHA, ESLIN BRIDGE, CO. LEITRIM",Leitrim,,"€55,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"No. 1 Cul na Smear, Kilbrogan, Bandon",Cork,,"€255,000.00",Yes,Yes,New Dwelling house /Apartment,,2019,1
02/01/2019,"No. 2 Cul na Smear, Kilbrogan, Bandon",Cork,,"€255,000.00",Yes,Yes,New Dwelling house /Apartment,,2019,1
02/01/2019,"No. 3 Cul na Smear, Kilbrogan, Bandon",Cork,,"€255,000.00",Yes,Yes,New Dwelling house /Apartment,,2019,1
02/01/2019,"No. 4 Cul na Smear, Kilbrogan, Bandon",Cork,,"€255,000.00",Yes,Yes,New Dwelling house /Apartment,,2019,1
02/01/2019,"No. 5 Cul na Smear, Kilbrogan, Bandon",Cork,,"€255,000.00",Yes,Yes,New Dwelling house /Apartment,,2019,1
02/01/2019,"No. 6 Cul na Smear, Knockbrogan, Bandon",Cork,,"€255,000.00",Yes,Yes,New Dwelling house /Apartment,,2019,1
02/01/2019,"No. 7 Cul na Smear, Kilbrogan, Bandon",Cork,,"€255,000.00",Yes,Yes,New Dwelling house /Apartment,,2019,1
02/01/2019,"No. 8 Cul na Smear, Knockbrogan, Bandon",Cork,,"€255,000.00",Yes,Yes,New Dwelling house /Apartment,,2019,1
02/01/2019,"PARKE, CASTLEBAR, CO.MAYO",Mayo,,"€242,500.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"POUND ST, BALLAGHADEREEN, ROSCOMMON",Roscommon,,"€48,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"THE SEAHOUSE FRIARS WALK, ABBEYSIDE, DUNGARVAN",Waterford,,"€465,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
02/01/2019,"TOP CROSS, LISGOOLD, LEAMLARA",Cork,,"€527,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"1  churchfield Mews, Ashbourne, County Meath",Meath,,"€299,560.00",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"1 Ardilaun Court, Sybil Hill Road, Raheny",Dublin,,"€414,097.00",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"1 CLUAIN ARD, FREEMOUNT, CORK",Cork,,"€410,000.00",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"1 CLUAIN ARD, FREEMOUNT, CORK",Cork,,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"108 Carrigwier, Tuam, Co Galway",Galway,,"€92,511.02",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"14 The Dale, Broadmeadow Vale, Ratoath",Meath,,"€299,559.47",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"15 ALMA RD, MONKSTOWN, DUBLIN",Dublin,,"€2,500,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"16 RAILWAY AVE, GALWAY RD, CLIFDEN",Galway,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"17 FATIMA PLACE, KILKENNY, KILKENNY",Kilkenny,,"€105,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"17 RAILWAY AVE, GALWAY RD, CLIFDEN",Galway,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"18 CHAPEL COURT, CHAPEL LANE, CLAREMORRIS",Mayo,,"€77,050.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"183 DOORADOYLE PARK, DOORADOYLE ROAD, LIMERICK",Limerick,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"19 ATLANTIC COAST APARTMENTS, TRAMORE, COUNTY WATERFORD",Waterford,,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"19 THE WILLOWS, CLARINWOOD, TRAMORE",Waterford,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"19 WHITE OAKS, SUMMER HILL, MALLOW",Cork,,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"2 GREENFIELDS, ROSBRIEN, LIMERICK",Limerick,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"2 LEITRIM BEG, KYLEBRACK, LOUGHREA",Galway,,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"2 Rahillion Park, Donabate",Dublin,,"€383,259.00",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"21 CLUAIN ARD, KILLYCLUG, LETTERKENNY",Donegal,,"€37,650.25",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"22 Rathbourne Square, Ashtown, Dublin 15",Dublin,,"€335,000.00",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"22 Somerton Copse, Lucan",Dublin,,"€308,369.81",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"22 SUMMERHILL SOUTH, CORK, CORK",Cork,,"€176,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"23 ASHFORD ST, DUBLIN 7, DUBLIN",Dublin,,"€283,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"23 LATCHFORD GREEN, CASTAHEANY, DUBLIN 15",Dublin,,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"23 SARSFIELD PARK, LUCAN, DUBLIN",Dublin,,"€327,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"26 HILLVIEW, NAVAN, CO MEATH",Meath,,"€207,500.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"26 MILLERS AVENUE, MILLERS GLEN, SWORDS",Dublin,,"€293,111.00",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"27 mill gate, millerstown, maynooth road",Meath,,"€286,343.62",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"3 BEACHSIDE AVENUE, RIVERCHAPEL, COURTOWN",Wexford,,"€111,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"3 MEADOWVALE, RAMELTON, DONEGAL",Donegal,,"€124,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"303 Ballisodare Town Centre, Ballisodare, SL28174F  SL28175F  SL28176F",Sligo,,"€118,942.73",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"36 GEORGIAN HAMLET, BALDOYLE, DUBLIN 13",Dublin,,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"37 EARLSFORT AVE, LUCAN, DUBLIN",Dublin,,"€276,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"39 BALLYBRIT HEIGHTS, BALLYBRIT, GALWAY",Galway,,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"4 CLUAIN BAN, TARMONBARRY, ROSCOMMON",Roscommon,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"4 Dromkeen View, Church Hill, Innishannon",Cork,,"€294,911.89",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"4 ROSE HILL COTTAGES, CORD RD, DROGHEDA",Louth,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"42 RIVERSFIELD ESTATE, MIDLETON, CO CORK",Cork,,"€75,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"44 Beechwood Gate, Beechwood, Hansfield",Dublin,,"€318,722.47",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"5 College View Avenue, Westport Road, Castlebar",Mayo,,"€109,000.00",Yes,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"5 ST MARY'S COURT, DROGHEDA, CO LOUTH",Louth,,"€166,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"51 CEDAR SQ, THE CEDARS, RIDGEWOOD",Dublin,,"€279,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"53 KNIGHTSBROOK CRESCENT, DUBLIN ROAD, TRIM",Meath,,"€268,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"55 Cluain Adain Green, Clonmagadden, Navan",Meath,,"€255,506.61",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"56 ARRA VIEW, NEWCASTLE WEST, LIMERICK",Limerick,,"€143,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"59A RACECOURSE LAWN, TRALEE, CO KERRY",Kerry,,"€196,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"62 Monalin, Wicklow Hills, Newtownmountkennedy",Wicklow,,"€259,030.00",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"62 SOUTHGATE APTS, CORK ST, DUBLIN 8",Dublin,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"69 CARLINGFORD RD, DRUMCONDRA, DUBLIN 9",Dublin,,"€470,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"7 Ceathru an Tobair, Maree Road, Oranmore",Galway,,"€303,964.75",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"7 CEDAR HOUSE, DRUMGEELY HILL, SHANNON",Clare,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"7 The Dale, Broadmeadow Vale, Ratoath",Meath,,"€273,127.75",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"71 COIS ABHAINN, TRALEE, KERRY",Kerry,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"76 CATHEDRAL ROAD, CORK",Cork,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"78 MOY HEIGHTS, BALLINA, CO MAYO",Mayo,,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"7A MOOREBAY HOLIDAY HOMES, KILKEE, CO. CLARE",Clare,,"€96,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"8 ROSEBANK, DOUGLAS, CORK",Cork,,"€372,500.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"8 THE HAVEN, THE BUNGALOW, ROSSLARE STRAND",Wexford,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"92 CONVENT HILL, BALLINA, CO MAYO",Mayo,,"€79,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"AHANAGLOGH, KILMACTHOMAS, CO. WATERFORD",Waterford,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"Apartment 1, 17 The Meadow, Robswall",Dublin,,"€346,667.00",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"APARTMENT, THE 19TH COURT, GOREY",Wexford,,"€110,000.00",No,Yes,New Dwelling house /Apartment,,2019,1
03/01/2019,"BRACKLAGHBOY, BALLYHAUNIS, CO. MAYO",Mayo,,"€15,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"CASTLEGAR HOUSE, CARROWBROWNE, GALWAY",Galway,,"€340,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"CHURCH ST, MILTOWN MALBAY, CLARE",Clare,,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"CORGARY, BALLYBOFEY, DONEGAL",Donegal,,"€185,500.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"DROMORE WEST, CO SLIGO",Sligo,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"DULANE, KELLS, MEATH",Meath,,"€61,333.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"GLENS BALLYHEA DINGLE, KERRY",Kerry,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"GORTBRIEN, CAHERCONLISH, LIMERICK",Limerick,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"HILLSBOROUGH, ATH GARVAN, CO KILDARE",Kildare,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"KILBREEDY, KILDIMO, CO LIMERICK",Limerick,,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"KNOCKBROWN, BANDON, CORK",Cork,,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
03/01/2019,"OLD FARMHOUSE, CARHOO EAST, BURNHAM",Kerry,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,1
