date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/07/2021,"1 BALLYADAM, KILMUCKRIDGE, GOREY",Wexford,Y25AV88,"€327,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,7
01/07/2021,"1 BOHREEN HILL, ENNISCORTHY, WEXFORD",Wexford,Y21A0Y0,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,7
01/07/2021,"1 BRIDGEFIELD PLACE, CURRAHEEN, CORK",Cork,,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,7
01/07/2021,"1 FOYLE VIEW APTS, BATH TERRACE, MOVILLE",Donegal,,"€81,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,7
01/07/2021,"1 St. Pauls Square, Adelaide Road, Glenageary",Dublin,,"€660,792.95",No,Yes,New Dwelling house /Apartment,,2021,7
01/07/2021,"10 Barnwell Park, Hansfield, Dublin 15",Dublin,,"€339,207.00",No,Yes,New Dwelling house /Apartment,,2021,7
01/07/2021,"10 CHANCERY COURT, BRIDE ST, DUBLIN 8",Dublin,D08DFY5,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,7
01/07/2021,"10 HUNTERS WOOD, CAMP BALLYSEEDY, TRALEE",Kerry,,"€175,276.09",No,No,Second-Hand Dwelling house /Apartment,,2021,7
01/07/2021,"10 MOUNTRATH ST, KILCORMAC, OFFALY",Offaly,R42T656,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,7
01/07/2021,"10 SHAMROCK COTTAGES, NORTH STRAND, DUBLIN 3",Dublin,D01H3A4,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,7
01/07/2021,"10 THE STEEPLES, NAVAN, MEATH",Meath,C15PH98,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,7
01/07/2021,"105 BRIDGEWATER HOUSE, OLD WATERFORD RD, CLONMEL",Tipperary,E91FV18,"€66,452.15",No,No,Second-Hand Dwelling house /Apartment,,2021,7
01/07/2021,"108 CASTLEDAWSON, MAYNOOTH, KILDARE",Kildare,W23Y2V9,"€407,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,7
01/07/2021,"110 CLONKEEN RD, BLACKROCK, DUBLIN",Dublin,A94F635,"€240,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2021,7
01/07/2021,"12 INNISFALLEN PDE, NTH CIRCULAR RD, DUBLIN 7",Dublin,D07PK59,"€332,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,7
