date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/12/2018,"1 PARKOWEN, BALLINTEMPLE, CO CORK",Cork,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
01/12/2018,"10 PIC DU JER CLOSE, BALLINLOUGH, CORK",Cork,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
01/12/2018,"32 QUAKER RD, PARKOWEN, CORK",Cork,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
01/12/2018,"67 GRANGE WOOD, RATHFARNHAM, DUBLIN 16",Dublin,,"€675,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
01/12/2018,"7 ST ANNS APT, AILESBURY RD, DONNYBROOK DUBLIN 4",Dublin,,"€550,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
01/12/2018,"APT 1, 3 RICHMOND HILL, CORK",Cork,,"€56,665.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
01/12/2018,"APT 3, 3 RICHMOND HILL, CORK",Cork,,"€113,335.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
01/12/2018,"ELLIES COTTAGE, MURHUR, MOYVANE",Kerry,,"€87,500.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
01/12/2018,"NEWCHURCH, KILMOGANY, CO.KILKENNY",Kilkenny,,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
02/12/2018,"22 PARK ROW, GRANGERATH, COLPE",Meath,,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"1 DEERPARK, CARRIG DUBH, BUNCLODY",Carlow,,"€180,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"1 HAIG GARDENS, BOREENMANNA ROAD, CO  CORK",Tipperary,,"€200,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"1 THE GLEN, LINSFORT, BUNCRANA",Donegal,,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"1 The Grove, Westfield, Leixlip",Kildare,,"€361,233.00",No,Yes,New Dwelling house /Apartment,,2018,12
03/12/2018,"1 THE HERON, BARNAGEERAGH COVE, SKERRIES",Dublin,,"€367,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"1 THE VIEW, GLEANN NA RI, TOWER",Cork,,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"10  COURTYARD, MULRANNY, COUNTY MAYO",Mayo,,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"10 ARD CARRAIG, SKIBBEREEN, CORK",Cork,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"10 BALTIMORE HOLIDAY COTTAGES, BALTIMORE, CORK",Cork,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"105 BREFFNI CRESCENT, CARRICK-ON-SHANNON, LEITRIM",Leitrim,,"€45,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"106 CITYWEST PLAZA, CITYWEST DUBLIN 24, DUBLIN",Dublin,,"€202,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"106 NEWGRANGE RD, CABRA, DUBLIN 7",Dublin,,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"107 WILLOUISE, SHERLOCKSTOWN ROAD, SALLINS",Kildare,,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"108 Cluain Larach, Knockenduff, Tramore",Waterford,,"€193,832.59",No,Yes,New Dwelling house /Apartment,,2018,12
03/12/2018,"108 COLLEGE ST, CAVAN, CAVAN",Cavan,,"€102,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"11 ALDWORTH HEIGHTS ST JOSPEHS, MALLOW, CORK",Cork,,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"11 Somerton Park, Newcastle Road, Lucan",Dublin,,"€436,123.00",No,Yes,New Dwelling house /Apartment,,2018,12
03/12/2018,"11 White Pine Heights, Stocking Avenue, Rathfarnham",Dublin,,"€490,000.00",No,Yes,New Dwelling house /Apartment,,2018,12
03/12/2018,"12 Proby Place, Proby Square, Carysfort Ave",Dublin,,"€1,268,722.46",No,Yes,New Dwelling house /Apartment,,2018,12
03/12/2018,"12 SEAVIEW AVE, CLONTARF, DUBLIN 3",Dublin,,"€815,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"12 St. Helen's Chase, St. Helen's, Adamstown",Dublin,,"€299,559.47",No,Yes,New Dwelling house /Apartment,,2018,12
03/12/2018,"12 The Grove, Westfield, Leixlip",Kildare,,"€352,422.91",No,Yes,New Dwelling house /Apartment,,2018,12
03/12/2018,"12 THE OLD MANOR, BALLYNAHINCH, RECESS",Galway,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"12 White Pines Court, White Pines, Stocking Avenue",Dublin,,"€418,502.00",No,Yes,New Dwelling house /Apartment,,2018,12
03/12/2018,"128 NEWBOROUGH, GOREY, WEXFORD",Wexford,,"€217,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"1288 CONNELLY VILL, CURRAGH RD, ATHGARVAN",Kildare,,"€183,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"13 COLPE PARK, DEEPFORDE, DROGHEDA",Meath,,"€282,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"139 TURVEY WALK THE GALLERY, DONABATE, DUBLIN",Dublin,,"€247,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"14 NEW ST, SKERRIES, DUBLIN",Dublin,,"€405,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"15 CASTLEVIEW CLOSE, SWORDS, DUBLIN",Dublin,,"€242,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"15 CLEARWATER COVE, ROSSLARE, WEXFORD",Wexford,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"15 MCKEE AVE, FINGLAS, DUBLIN 11",Dublin,,"€181,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"15 ROSEMOUNT, CLONGOUR, THURLES",Tipperary,,"€299,950.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"15 THE SQUARE, IRISHTOWN, DUBLIN 4",Dublin,,"€466,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"154 WALSH RD, DRUMCONDRA DUBLIN 9, DUBLIN",Dublin,,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"156 MCKEE AVE, FINGLAS, DUBLIN 11",Dublin,,"€312,500.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"16 CLAREMONT PARK, SANDYMOUNT, DUBLIN 4",Dublin,,"€1,146,750.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"16 KILQUADE HILL, KILQUADE, WICKLOW",Wicklow,,"€630,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
03/12/2018,"16 SUMMERSEAT COURT, MAIN ST, CLONEE",Meath,,"€192,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,12
