date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/07/2011,"1 Ard Tobar, Commons Road, Navan",Meath,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2011,7
01/07/2011,"1 Magheracloy, St. Johnston",Donegal,,"€120,000.00",No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2011,7
01/07/2011,"1 Ocean View, Ballyheigue",Kerry,,"€125,425.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2011,7
01/07/2011,"1 The Dunes, Aylesbridge, Ardamine  Gorey",Wexford,,"€235,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2011,7
01/07/2011,"1 Wilford Court, Croke Abbey, Bray",Dublin,,"€154,000.00",No,No,Second-Hand Dwelling house /Apartment,,2011,7
01/07/2011,"10 Rye River Crescent, Leixlip, County Kildare",Kildare,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,2011,7
01/07/2011,"10 St. Brendans Cottages, Irishtown, Dublin 4",Dublin,,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,2011,7
01/07/2011,"100 The Privet, Fionnuisce, Merlin Park",Galway,,"€242,291.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2011,7
01/07/2011,"101 The Privet, Fionnuisce, Merlin Park",Galway,,"€242,291.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2011,7
01/07/2011,"103 Georgian village, castleknock, dublin 15",Dublin,,"€950,000.00",No,No,Second-Hand Dwelling house /Apartment,,2011,7
01/07/2011,"106 Grange View Road, Clondalkin, Dublin 2",Dublin,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,2011,7
01/07/2011,"107 Castledawson, Maynooth",Kildare,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,2011,7
01/07/2011,"11B Grosvenor Mews, Rathmines, Dublin 6",Dublin,,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,2011,7
01/07/2011,"12 ELDEN, MARYBOROUGH HILL, CORK",Cork,,"€273,128.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2011,7
01/07/2011,"12 Woodview, Castlebridge",Wexford,,"€107,000.00",No,No,Second-Hand Dwelling house /Apartment,,2011,7
01/07/2011,"126 Merrion Road, Ballsbridge, Dublin 4",Dublin,,"€1,030,000.00",No,No,Second-Hand Dwelling house /Apartment,,2011,7
01/07/2011,"138 Aulden Grange, Santry, Dublin 9",Dublin,,"€223,500.00",No,No,Second-Hand Dwelling house /Apartment,,2011,7
01/07/2011,"14 Brickfield, Abbeycartron",Longford,,"€223,789.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2011,7
