date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/04/2017,"67 THE WOOD, BUNCRANA, CO DONEGAL",Donegal,,"€116,500.00",No,No,Second-Hand Dwelling house /Apartment,,2017,4
01/04/2017,"BALLYREGAN LANE, CAMOLAN, ENNISCORTHY",Wexford,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,4
01/04/2017,"TULLYNASCREEN, DROMAHAIR, LEITRIM",Leitrim,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,4
03/04/2017,"1 GREENHILLS ROAD, TALLAGH, DUBLIN 24",Dublin,,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,4
03/04/2017,"1 MILL WAY, GLASHEEN, STAMULLEN",Meath,,"€346,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,4
03/04/2017,"1 SEAFIELD CLOSE, FETHARD ON SEA, NEW ROSS",Wexford,,"€150,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2017,4
03/04/2017,"10 BELMONT HILL, CASTLECONNELL, LIMERICK",Limerick,,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,4
03/04/2017,"104 DUNARAS, BISHOP ODONNELL RD, GALWAY",Galway,,"€142,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,4
03/04/2017,"11 BEACH VIEW, DUNCANNON, NEW ROSS",Wexford,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,4
03/04/2017,"11 PARKVIEW, ROBSWALL, MALAHIDE",Dublin,,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,4
03/04/2017,"1116 AMOW COTTAGE, BALLYMORE EUSTACE, KILDARE",Kildare,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,4
03/04/2017,"112 KILTIPPER GATE, TALLAGHT, DUBLIN 24",Dublin,,"€168,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,4
03/04/2017,"12 CYPRESS CIRCUS, BROOMFIELD VILLAGE, MIDLETON",Cork,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,4
03/04/2017,"12 NEWLANDS MANOR FAIRWAYS, CLONDALKIN, DUBLIN 22",Dublin,,"€166,500.00",No,No,Second-Hand Dwelling house /Apartment,,2017,4
03/04/2017,"12 The Close, Hazelbrook Square, Churchtown",Dublin,,"€427,313.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,4
03/04/2017,"13 COLEPARK AVE, BALLYFERMOT, DUBLIN 10",Dublin,,"€104,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2017,4
03/04/2017,"13 Hampton Wood Drive, Hampton Wood, Dublin 11",Dublin,,"€198,237.89",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,4
