date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/06/2020,"126 DRUMCONDRA ROAD UPPER, DUBLIN 9",Dublin,,"€500,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2020,6
01/06/2020,"20 UPPER BEAUMONT DR, CORK, CORK",Cork,,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
01/06/2020,"23 THE ORCHARD, ATHLUMNEY, NAVAN",Meath,,"€304,055.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
01/06/2020,"27 KNOCKCULLEN PARK, KNOCKLYON, DUBLIN 16",Dublin,,"€575,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
01/06/2020,"31 EDEN, PROSPECT HILL, FINGLAS RD DUBLIN 11",Dublin,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
01/06/2020,"38 MOUNTROSS, NEW ROSS, WEXFORD",Wexford,,"€65,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2020,6
01/06/2020,"49 AN FIODAN, DOUGHISKA, GALWAY",Galway,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
01/06/2020,"5 Northfield, Bloomfield House, Bloomfield Avenue",Dublin,,"€814,977.97",No,Yes,New Dwelling house /Apartment,,2020,6
01/06/2020,"8 THE MANOR, YEW TREE SQUARE, CLANE",Kildare,,"€100,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2020,6
01/06/2020,"DRUMAWEIR, GREENCASTLE, DONEGAL",Donegal,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
01/06/2020,"ROVALE HOUSE, TULLAKEEL, ARDEE",Louth,,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
02/06/2020,"1  Church Green, Ballinglanna, Glanmire",Cork,,"€339,207.00",No,Yes,New Dwelling house /Apartment,,2020,6
02/06/2020,"1 GRACE PARK AVE, DRUMCONDRA, DUBLIN 9",Dublin,,"€408,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
02/06/2020,"10 CASTLEMANOR, FERNS, WEXFORD",Wexford,,"€223,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
02/06/2020,"10 STEVENS GATE, JAMES ST, DUBLIN 8",Dublin,,"€282,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
02/06/2020,"10 TANEY GREEN, TANEY ROAD, DUNDRUM",Dublin,,"€910,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
02/06/2020,"10 The Anchorage, Harpers Creek, Glounthaune",Cork,,"€285,450.00",No,Yes,New Dwelling house /Apartment,,2020,6
02/06/2020,"102 KILLESTER AVE, KILLESTER, DUBLIN",Dublin,,"€321,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
02/06/2020,"120 BURRIN MANOR, TULLOW RD, CARLOW",Carlow,,"€117,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
02/06/2020,"13 CRAWFORD MANOR, CRAWFORD WOODS, CHURCH HILL",Cork,,"€339,207.05",No,Yes,New Dwelling house /Apartment,,2020,6
02/06/2020,"13 FR MURRAY PARK, DUNDALK, CO LOUTH",Louth,,"€46,500.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
02/06/2020,"130 MOYLARAGH CRESCENT, BALBRIGGAN, DUBLIN",Dublin,,"€246,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
02/06/2020,"14 Crawford Manor, Crawford Woods, Church Hill",Cork,,"€346,343.62",No,Yes,New Dwelling house /Apartment,,2020,6
02/06/2020,"14 WHITEPOINT EST, RUSHBROOKE, COBH",Cork,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
02/06/2020,"17 SHREELANE RD, WOODHAVEN, CASTLETROY",Limerick,,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
02/06/2020,"19 BAYVIEW RISE, BALLYBANE, GALWAY",Galway,,"€218,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
02/06/2020,"2 FOUNTAIN COTTAGES, LOWER MELL, MELL",Louth,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
02/06/2020,"2 HAWTHORN DR, MONAVALLEY, TRALEE",Kerry,,"€252,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,6
