date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/11/2025,"11 PAIRC AN TOBAR, GREENANE, KANTURK",Cork,P51V9V0,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,11
01/11/2025,"30 FIVE OAKS VILLAGE, FIVE OAKS, DUBLIN RD",Louth,A92Y0EF,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,11
01/11/2025,"CLONMINCH RD, TULLAMORE, OFFALY",Offaly,R35YW74,"€696,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,11
03/11/2025,"1 ACHILL VIEW, BELMULLET, CO MAYO",Mayo,F26F500,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,11
03/11/2025,"1 BROWNSTOWN, NEWBAWN, WEXFORD",Wexford,Y35YN84,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,11
03/11/2025,"1 Lockhouse Park, Seven Mills, Clonburris",Dublin,,"€440,529.00",No,Yes,New Dwelling house /Apartment,,2025,11
03/11/2025,"1 O'SHEAS CORNER, MAIN STREET GLANWORTH, CO CORK",Cork,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,11
03/11/2025,"1 OAKLANDS, THE MOYNE, ENNISCORTHY",Wexford,Y21F6F7,"€465,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,11
03/11/2025,"1 Woodlands, Barnora, Cahir",Tipperary,,"€315,725.00",No,Yes,New Dwelling house /Apartment,,2025,11
03/11/2025,"107 UPPER LESSON ST, DUBLIN 4, DUBLIN",Dublin,D04A9C4,"€1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,11
03/11/2025,"10B KILBARRON ROAD, COOLOCK, DUBLIN 5",Dublin,D05E9N9,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,11
