date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/12/2024,"NANCY'S HOUSE, MUXNAW, BALLYGRIFFIN RD",Kerry,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,12
02/12/2024,"1-7(inc) Hall Street, Ballybay, Co Monaghan",Monaghan,,"€1,757,709.25",No,Yes,New Dwelling house /Apartment,,2024,12
02/12/2024,"1 3 25 27 29 31 37 39 41 43, 45 47 49 51 53 55 57 59 75 77, 79 81 83 85 87 89 Mill Avenue 5 6",Limerick,,"€9,157,999.00",No,Yes,New Dwelling house /Apartment,,2024,12
02/12/2024,"1 ECKLINVILLE, ORCHARD ROAD, CORK",Cork,T12DA2W,"€1,207,048.45",No,Yes,New Dwelling house /Apartment,,2024,12
02/12/2024,"1 GLEANN BUI, BALLYMACODA, CORK",Cork,P25YV63,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,12
02/12/2024,"1 HILL RD, CLOGHAN, CO. OFFALY",Offaly,,"€93,090.00",Yes,No,Second-Hand Dwelling house /Apartment,,2024,12
02/12/2024,"1 O RAHILLY VIEW, BALLYGARVAN, GUSSERANE",Wexford,Y34HX45,"€297,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,12
02/12/2024,"1 OAK GLADE CLOSE, NAAS, KILDARE",Kildare,W91PXK4,"€540,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,12
02/12/2024,"10 ARD ABHAINN, KNOCKRAHA, GLANMIRE",Cork,T56T638,"€406,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,12
02/12/2024,"10 Ballymakenny Dene, Ballymakenny Park, Drogheda",Louth,,"€361,233.00",No,Yes,New Dwelling house /Apartment,,2024,12
02/12/2024,"10 CROMWELSFORT HOUSE, CROMWELS FORT, WEXFORD",Wexford,Y35XD88,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,12
02/12/2024,"10 PARK GROVE, HANSFIELD WOOD, DUBLIN 15",Dublin,D15R85W,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,12
