date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/03/2021,"1 ARDNAHINCH BAY, SHANAGARRY, MIDLETON",Cork,,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"1 BURNELL SQUARE, NORTHERN CROSS, MALAHIDE ROAD",Dublin,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"1 LISSADEL WOOD, SWORDS RD, MALAHIDE",Dublin,,"€485,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"10 GLENQUIN MANOR, KNOCKANE, NEWCASTLEWEST",Limerick,,"€183,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"10 LABURNUM SQUARE, DROGHEDA, CO. LOUTH.",Louth,,"€88,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"10 LACKEN RISE, TULLOW RD, CARLOW",Carlow,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"10 THORNLEIGH LANE, APPLEWOOD VILLAGE, SWORDS",Dublin,,"€277,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"100 ELM PARK, WILTON, CORK",Cork,,"€243,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"103 BAUNOGE, MOUNT PLEASANT, LOUGHREA",Galway,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"109 CONQUER HILL RD, CLONTARF, DUBLIN 3",Dublin,,"€485,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"11 COOLCORMAC, WEST WATERFORD GOLF CLUB, DUNGARVAN",Waterford,,"€147,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"11 IVEAGH COURT, BEAUMONT, DUBLIN 11",Dublin,,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"112 WESTLAND SQ, PEARSE ST, DUBLIN",Dublin,,"€462,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"12 Clonkeen View, Bellinghan, Mountrath Road",Laois,,"€195,382.00",No,Yes,New Dwelling house /Apartment,,2021,3
01/03/2021,"12 COLLEGE VIEW, WESTPORT ROAD, CASTLEBAR",Mayo,,"€178,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"12 PAIRC BEAG, LIS CARA, CARRICK ON SHANNON",Leitrim,,"€71,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"123 COILLTE MHUIRLINNE, BALLYBANE, GALWAY",Galway,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"128 DEAN SWIFT RD, GLASNEVIN, DUBLIN 11",Dublin,,"€466,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"13 Clonkeen View, Bellingham, Mountrath Road",Laois,,"€182,323.00",No,Yes,New Dwelling house /Apartment,,2021,3
01/03/2021,"13 CURRAHEEN CLOSE, BISHOPSTOWN, CORK",Cork,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"136 BISCAYNE, MALAHIDE, DUBLIN",Dublin,,"€670,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"14 BALLIN RI, COLLINS LANE, TULLAMORE",Offaly,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"14 Clonkeen View, Bellingham, Mounrath Road",Laois,,"€195,382.00",No,Yes,New Dwelling house /Apartment,,2021,3
01/03/2021,"14 CREGG VIEW, OUGHTERARD, GALWAY",Galway,,"€214,600.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"14 LYNALLY GROVE, MUCKLAGH, CO. OFFALY",Offaly,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"140 Clanlara, Kerry Pike",Cork,,"€304,405.00",No,Yes,New Dwelling house /Apartment,,2021,3
01/03/2021,"15 INFIRMARY RD, DUBLIN 7, DUBLIN CITY",Dublin,,"€435,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"15 MEELICK PARK, BALLYVOLANE, CORK",Cork,,"€202,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"16 Oak Drive, Moonvoy Valley, Tramore",Waterford,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"16 OLD KILLARNEY VILLAGE, AGHADOE, KILLARNEY",Kerry,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"16 THE ELM, ROCKFIELD, DUNDRUM",Dublin,,"€377,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"161 Glenmore Wood, Dublin Road, Mullingar",Westmeath,,"€242,246.70",No,Yes,New Dwelling house /Apartment,,2021,3
01/03/2021,"17 CARRIGLEA, KILLENARD, LAOIS",Laois,,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"17 Glenn Rua, Courtbrack, Blarney",Cork,,"€281,938.00",No,Yes,New Dwelling house /Apartment,,2021,3
01/03/2021,"17 MOYMEWS, BALLYMAHON, LONGFORD",Longford,,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"17 ST BRIGIDS RD UPPER, DRUMCONDRA, DUBLIN 9",Dublin,,"€580,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"18 BALLYSHANNON MANOR, DERRINTURN, CARBURY",Kildare,,"€249,950.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"18 OLIVER PLUNKETT AVENUE, DUN LAOGHAIRE, DUBLIN",Dublin,,"€435,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"18 SARSFIELD ST, ABBEYSIDE, DUNGARVAN",Waterford,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"18 SPRINGFIELD, DUNGARVAN, WATERFORD",Waterford,,"€171,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"19 Clonkeen View, Bellingham, Mountrath Road",Laois,,"€195,382.00",No,Yes,New Dwelling house /Apartment,,2021,3
01/03/2021,"19 CYPRESS PARK, TEMPLEOGUE, DUBLIN",Dublin,,"€740,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"19 SHEELIN RD, CAHERDAVIN PARK, LIMERICK",Limerick,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"2 ABBEY MANOR, ROSEBERRY, NEWBRIDGE",Kildare,W12Y577,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"2 CILL NA CAILLI, CLARINA, LIMERICK",Limerick,,"€262,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"2 COOLEEN AVE, BEAUMONT, DUBLIN 9",Dublin,,"€376,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"2 DARTMOUTH TCE, DUBLIN 6, DUBLIN",Dublin,,"€555,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"2 EAST END, INNISHANNON, CO.CORK",Cork,,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"2 GRATTAN ROAD, CLADDAGH, CO GALWAY",Galway,,"€480,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"2 MILTON VILLAS, CHURCH HILL, WICKLOW",Wicklow,,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"2 ST MALACHYS RD, GLASNEVIN, DUBLIN 9",Dublin,,"€512,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,3
01/03/2021,"20 Clonkeen View, Bellingham, Mountrath Road",Laois,,"€182,323.00",No,Yes,New Dwelling house /Apartment,,2021,3
