date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/11/2017,"1 BALLYCASEYMORE, SHANNON, CO. CLARE",Clare,,"€50,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2017,11
01/11/2017,"1 DRUMADOON, BALLA, MAYO",Mayo,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,11
01/11/2017,"1 OAK DR, BEAUFORT PLACE, NAVAN",Meath,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,11
01/11/2017,"1 THE COTTAGES, JOHNSTOWN RD, ENFIELD",Meath,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,11
01/11/2017,"1 The Deaconary, Moynalty Road, Kells",Meath,,"€430,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,11
01/11/2017,"10 BEECHLAWN, JOHNSTOWN WOOD, NAVAN",Meath,,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,11
01/11/2017,"10 Glenn Duchasis, Moate",Westmeath,,"€265,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2017,11
01/11/2017,"10 MILLSTREAM, THE LINKS, PORTMARNOCK",Dublin,,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,11
01/11/2017,"102 SHREWSBURY PARK, BALLSBRIDGE, DUBLIN 4",Dublin,,"€570,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,11
01/11/2017,"103 The Woods, Glounthaune",Cork,,"€295,153.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,11
01/11/2017,"106 ALTAN APT, WESTERN DISTRIBUTOR RD, KNOCKNACARRA",Galway,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,11
01/11/2017,"106 LISSADEL DR, DRIMNAGH, DUBLIN 12",Dublin,,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,11
01/11/2017,"108 CROMWELLS FORT RD, WALKINSTOWN, DUBLIN 12",Dublin,,"€370,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,11
01/11/2017,"11 Dalkey Manor, Killiney Road, Dalkey",Dublin,,"€969,163.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2017,11
01/11/2017,"11 MILLSTREAM DISTILLERY LANE, DUNDALK, LOUTH",Louth,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,11
01/11/2017,"11 Rinn na Mara, Dunfanaghy, Co. Donegal",Donegal,,"€332,158.59",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,11
01/11/2017,"11 The Park, The Paddocks, Hansfield",Dublin,,"€229,225.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,11
01/11/2017,"11B THE PARK, MILITARY RD, RATHMINES DUBLIN 6",Dublin,,"€480,000.00",No,No,Second-Hand Dwelling house /Apartment,,2017,11
01/11/2017,"12 Ros Nua, Poulavone, Ballincollig",Cork,,"€229,074.89",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,11
01/11/2017,"12 the avenue, royal oakes, enfield",Meath,,"€284,140.97",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2017,11
