date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
02/02/2014,"18 THE NURSERIES, BRAY, CO.WICKLOW",Wicklow,,"€308,500.00",No,No,Second-Hand Dwelling house /Apartment,,2014,2
02/02/2014,"41 THE GREEN, GREENVALLEY, DONNYBROOK",Cork,,"€172,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,2
02/02/2014,"BURRO LODGE, CHURCHTOWN, KILRANE",Wexford,,"€81,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,2
02/02/2014,"COS CARRAIG, LOUGHREA, CO GALWAY",Galway,,"€30,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,2
02/02/2014,"LEABA PADRAIG, CHURCHTOWN, CARNDONAGH",Donegal,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,2
02/02/2014,"ROYAL TERRACE HOUSE, ROYAL TERRACE, DUN LAOGHAIRE",Dublin,,"€1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,2
03/02/2014,"1 DESMOND DR, ADARE, LIMERICK",Limerick,,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,2
03/02/2014,"1 HUNTINGTON COURT, GREENBANK RD, CARLOW",Carlow,,"€94,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,2
03/02/2014,"1 OLD GALWAY, LOUGHREA, GALWAY",Galway,,"€47,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,2
03/02/2014,"1 Peyton Close, Stoney Road, Rathcoole",Dublin,,"€273,412.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2014,2
03/02/2014,"1 The Lawn, Clover Meadows, Ferrybank",Kilkenny,,"€92,511.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2014,2
03/02/2014,"10 BALLYSHANNON AVE, KILMORE, DUBLIN 5",Dublin,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,2
03/02/2014,"10 THE LINKS, ENNISTYMON RD, Lahinch",Clare,,"€117,500.00",No,No,Second-Hand Dwelling house /Apartment,,2014,2
03/02/2014,"10 THE ORCHARD, CASTLETROY, LIMERICK",Limerick,,"€65,500.00",No,No,Second-Hand Dwelling house /Apartment,,2014,2
03/02/2014,"11 MCSWEENEY TERRACE, MIDLETON, CORK",Cork,,"€66,666.00",Yes,No,Second-Hand Dwelling house /Apartment,,2014,2
03/02/2014,"11 POPES QUAY COURT, SHANDON ST, CORK",Cork,,"€78,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,2
