date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/02/2013,"'Lamberton' Innygraga, Midleton",Cork,,"€277,500.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"1 DUN NA RÍ, GORT",Galway,,"€96,916.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2013,2
01/02/2013,"1 Mount Pelier, Tallaght",Dublin,,"€15,962.00",Yes,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"10 Surfer's Cove, Tullan Strand Road, Bundoran",Donegal,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"10 Woodview Close, Nenagh",Tipperary,,"€45,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"12 Upper Drumcondra Roadn, Drumcondra",Dublin,,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"13 The Crescent, Killegland Street, Ashbourne",Meath,,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"131 New Haven Bay, Balbriggan",Dublin,,"€100,000.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2013,2
01/02/2013,"137 Dun Eoin, Ballinrea Road, Carrigaline",Cork,,"€227,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"15 Palmer's Glade, Palmerstown Manor, Palmerstown",Dublin,,"€229,950.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"15 Peyton Close, Stoney Road, Rathcoole",Dublin,,"€255,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2013,2
01/02/2013,"16 Elmvale Close, Sarsfield Road, Wilton",Cork,,"€82,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"17 Kellys Bay Moorings, Skerries",Dublin,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"17 Steeven's Gate, James Street, Dublin 8",Dublin,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"17 Summer Hill South, Cork",Cork,,"€72,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"17 Temple View Grove, Clare Hall, Dublin 17",Dublin,,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"18 Woodstream, Coolaney",Sligo,,"€132,500.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"19 Hillview, Ludden, Buncrana",Donegal,,"€132,159.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2013,2
01/02/2013,"19 Ravensdale park, Kimmage, Dublin 12",Dublin,,"€91,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"19 St Catherines Drive, Rush",Dublin,,"€152,500.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"2 Myrtle Street, Dublin 7",Dublin,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"20 Beech Grove, Dromin Upper, Listowel",Kerry,,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"203 Gort na Coiribe, headford Road, Galway",Galway,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"205 Cluain Ri, Killegland, Ashbourne",Meath,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"21 Furry Park Court, Killester, Dublin 3",Dublin,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"21 Ravensdale park, Kimmage",Dublin,,"€78,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"22 Ashfield Way, Hartstown, Clonsilla",Dublin,,"€117,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"23 Riverside Drive, Castle Park, Rathfarnham",Dublin,,"€650,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"25 Railway Village, Jenkinstown",Louth,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"26 Ardmore Wood, Herbert Road, Bray",Wicklow,,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"26 Cloch Choirneal, Balrothery, Balbrigan",Dublin,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"27  St. Nicholas Park, Carrick-on-Suir",Tipperary,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"27 Castlewood Avenue, Rathmines",Dublin,,"€990,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"27 Crescent Gardens, East Wall, Dublin 3",Dublin,,"€75,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"28 Abbeycartron, longford",Longford,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"28 Donore Avenue, Dublin 8",Dublin,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"29 Nutley Park, Donnybrook",Dublin,,"€902,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"3 Portobello Road, Portobello, Dublin 8",Dublin,,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
01/02/2013,"3 ROGANSTOWN GOLF CLUB, SWORDS",Dublin,,"€680,000.00",No,No,Second-Hand Dwelling house /Apartment,,2013,2
