date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/07/2012,"101 GREENLEA, TERENURE, DUBLIN 6",Dublin,,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
01/07/2012,"17 Beechfield Close, walkinstown",Dublin,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
01/07/2012,"8 ST Marys Terrace, Rathkeale",Limerick,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
01/07/2012,"Saol Nua, Ballyogan Road, Carrickmines",Dublin,,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"1 Garran na Coille, Shanaway, Ennis",Clare,,"€233,480.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2012,7
02/07/2012,"1 Mulberry Drive, Castleknock, Dublin 15",Dublin,,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"102 Hollybank Road, Glasnevin",Dublin,,"€387,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"103 Verdemont, Blanchardstown",Dublin,,"€96,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"11 Roseberry Terrace, Newbridge",Kildare,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"12 Beecher's Street, Mallow",Cork,,"€57,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"13 Birch Hill, Aghadoe, Killarney",Kerry,,"€127,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"13 Hazelwood, Dublin Road, Thurles",Tipperary,,"€188,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"14 Cloghanboy Crescent, Athlone",Westmeath,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"140 Riverchapel View, Gorey, Co Wexford",Wexford,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"15 Cloghanboy Crescent, Athlone",Westmeath,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"16 Briot Crescent, Templars Hall, Waterford",Waterford,,"€73,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"19 Cloch Oir, Carney, Co Sligo",Sligo,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"2 Ard Alainn, Ballytreacy, Monamolin",Wexford,,"€110,132.16",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2012,7
02/07/2012,"2 KILGARVAN ROAD, KENMARE",Kerry,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"2 Pearse Street, Gorey",Wexford,,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"20 Green Road, Mullingar",Westmeath,,"€62,500.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"200 Rafters Road, Crumlin",Dublin,,"€62,160.00",Yes,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"22 Ballyroan Road, Rathfarnham, Dublin 16",Dublin,,"€341,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"22 fairways green, finglas",Dublin,,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"23 Broadford Close, Ballinteer",Dublin,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"24 The Paddocks, Castleredmond, Midleton",Cork,,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"26 Archdeaconry View, Kells",Meath,,"€86,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"3 Rosehall, Dunmain, New Ross",Wexford,,"€151,500.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"31 Brackenwood place, Balbriggan",Dublin,,"€59,500.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"33 Ard Na Mara, Seafield, Youghal",Cork,,"€106,867.50",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"34 Grange Manor Drive, Rathfarnham, Dublin16",Dublin,,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"35 The Drive, Harbour Heights, Rochestown",Cork,,"€385,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2012,7
02/07/2012,"4 Pembroke Row, Pembroke Woods, Passage West",Cork,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"4 Ramblers Court, Francis Street, Newbridge",Kildare,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"43 Butterfield Avenue, Rathfarnham",Dublin,,"€612,500.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"44 Lakeglen, Portlaoise",Laois,,"€43,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"46 Oakdale Road, Ballycullen",Dublin,,"€264,300.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"5 Kennedy Terrace, Carrick-on-Suir",Tipperary,,"€44,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2012,7
02/07/2012,"56 ADAMSTOWN PARK, ADAMSTOWN",Dublin,,"€200,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2012,7
02/07/2012,"57 Moinin, Kilkee",Clare,,"€116,740.08",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2012,7
02/07/2012,"5B The Lime, The Avenue  Countess Road, Killarney",Kerry,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,7
