date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/04/2022,"04 OZIER COURT, POLBERRY, WATERFORD",Waterford,X91XYR8,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,2022,4
01/04/2022,"1 BAR NA CARRAIGE, FORT LORENZO, GALWAY",Galway,H91C6AC,"€505,000.00",No,No,Second-Hand Dwelling house /Apartment,,2022,4
01/04/2022,"1 BEAUMONT CRESCENT, BEAUMONT, DUBLIN 9",Dublin,D09NX50,"€525,000.00",No,No,Second-Hand Dwelling house /Apartment,,2022,4
01/04/2022,"1 Clog na Leinn, Collinstown",Westmeath,,"€370,044.00",No,Yes,New Dwelling house /Apartment,,2022,4
01/04/2022,"1 DRUMINA, VIRGINIA, CAVAN",Cavan,A82A8P4,"€427,000.00",No,No,Second-Hand Dwelling house /Apartment,,2022,4
01/04/2022,"1 HAZEL HOUSE, GARRANE DARRA, WILTON",Cork,T12D938,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2022,4
01/04/2022,"1 ROSE HALL, DUNMAIN, NEW ROSS",Wexford,Y34WT18,"€268,000.00",No,No,Second-Hand Dwelling house /Apartment,,2022,4
01/04/2022,"1 THE OGHAM GRANITEFIELD MANOR, ROCHESTOWN AVE, DUN LAOGHAIRE",Dublin,A96NT92,"€288,000.00",No,No,Second-Hand Dwelling house /Apartment,,2022,4
01/04/2022,"10 Cluain na Greine, Cloneygowan, Tullamore",Offaly,,"€246,696.00",No,Yes,New Dwelling house /Apartment,,2022,4
01/04/2022,"10 KILMAINHAMWOOD, KELLS, MEATH",Meath,A82C652,"€113,745.16",Yes,No,Second-Hand Dwelling house /Apartment,,2022,4
01/04/2022,"10 THOMASTOWN CRESCENT, SALLYNOGGIN, DUN LAOGHAIRE",Dublin,A96WN66,"€298,000.00",No,No,Second-Hand Dwelling house /Apartment,,2022,4
01/04/2022,"106 Coill Clocha, Oranmore",Galway,,"€303,964.76",No,Yes,New Dwelling house /Apartment,,2022,4
01/04/2022,"11 ASHMOUNT, BLAKESTOWN ROAD, CLONSILLA",Dublin,D15HKR6,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,2022,4
01/04/2022,"11 CHESTNUT CRESCENT, BRIDGEMOUNT, CARRIGALINE",Cork,P43TY28,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,2022,4
01/04/2022,"11 CLOCHOG, ORANMORE, GALWAY",Galway,H91D5K0,"€313,500.00",No,No,Second-Hand Dwelling house /Apartment,,2022,4
