date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/08/2025,"1 Aderrig Orchard, Adamstown, Lucan",Dublin,,"€493,392.07",No,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"1 CROMCASTLE AVE, KILMORE, DUBLIN 5",Dublin,D05TW24,"€22,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"1 CROMCASTLE AVE, KILMORE, DUBLIN 5",Dublin,D05TW24,"€22,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"1 RANN MOR MEADOW, CRIEVESMITH, LETTERKENNY",Donegal,F92D0N1,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"1 ST AGNES TERRACE, CRUMLIN VILLAGE, DUBLIN 12",Dublin,D12F79R,"€445,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"1 ST COLUMBAS RD, WALKINSTOWN, DUBLIN 12",Dublin,D12X7K5,"€190,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"1 Wellfield, Park Avenue, Streamstown",Dublin,,"€841,410.00",No,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"10 CLOVERHILL, CHARLESTOWN ROAD, BALLAGHADERREEN",Roscommon,,"€157,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"10 HIGHFIELD, CHARLESTOWN RD, TUBBERCURRY",Sligo,F91W8A0,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"10 LONGFORD TERRACE, MONKSTOWN, DUBLIN",Dublin,A94XY98,"€4,025,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"10 THE SHERKIN, LANCASTER GATE, WESTERN ROAD",Cork,T12DX50,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"10 VICTORIA COURT, VICTORIA CROSS, CORK",Cork,T12HY53,"€256,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"103 ROCKFIELD AVENUE, PERRYSTOWN, DUBLIN 12",Dublin,D12WT38,"€707,500.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"105 Ashewood Walk, Summerhill Lane, Portlaoise",Laois,,"€436,123.00",No,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"105 PORTLAND AVE, BALLINACURRA GARDENS, LIMERICK",Limerick,V94PW7P,"€352,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"106 ARDLEIGH VALE, MULLINGAR, WESTMEATH",Westmeath,N91E6K4,"€257,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"107 ROCKVIEW, SANDYFORD, DUBLIN",Dublin,D18Y960,"€373,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"109 THE HARDWICK, NORTH BRUNSWICKS, DUBLIN 7",Dublin,D07FT26,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"11 ARD MHACA, OLD BAWN, TALLAGHT DUBLIN 24",Dublin,D24HD2H,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"11 HYDE COURT, ROSCOMMON, ROSCOMMON",Roscommon,F42DY99,"€490,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"11 PINE VALLEY GROVE, RATHFARNHAM, DUBLIN 16",Dublin,D16WF43,"€1,000,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"11 TALBOT PARK, BOHERLAHANN, CASHEL",Tipperary,E25VK81,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"111 Battery Park, Magee Quarter, Kildare Town",Kildare,,"€471,365.64",No,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"112 ST PATRICKS RD, GREENHILLS ESTATE, DUBLIN 12",Dublin,D12Y330,"€495,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"12 ALLENDALE VIEW, CLONSILLA, DUBLIN 15",Dublin,D15X7K8,"€466,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"12 HARMAN ST, DONORE AVE, DUBLIN",Dublin,D08F9F6,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"12 LEE VIEW, CARRIGROHANE, CO CORK",Cork,T12FHY8,"€460,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"12 PRESENTATION COURT, SEXTON ST, LIMERICK CITY",Limerick,V94R8PX,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"121 RAHENY RD, RAHENY, DUBLIN 5",Dublin,D05H935,"€523,500.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"124 KNOCKBRACK DOWNS, DROGHEDA, LOUTH",Louth,A92W6D0,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"129 CLOVERHILL RD, BALLYFERMOT, DUBLIN 10",Dublin,D10NH48,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"129 Greville Park, Rathgowan, Mullingar",Westmeath,,"€375,000.00",No,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"13  Ard Cuan, Ballisodare, Co. Sligo",Sligo,,"€317,180.61",No,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"13 ABBEYLEE GREEN, SWORDS, DUBLIN",Dublin,K67E8P9,"€412,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"13 CONQUER HILL RD, CLONTARF, DUBLIN 3",Dublin,D03N8H2,"€525,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"13 THE COURT, ATHLUMNEY ABBEY, NAVAN",Meath,C15K6YD,"€387,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"13 THE SHORE, MARINA VILLAGE, GREYSTONES",Wicklow,A63Y290,"€1,450,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"13 WARREN AVE, BOYLE, ROSCOMMON",Roscommon,F52CR20,"€263,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"133 Kestrel Manor, Platin Road, Drogheda",Meath,,"€370,044.05",No,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"139 KILWORTH RD DRIMNAGH, DUBLIN 12, DUBLIN",Dublin,D12HX58,"€210,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"139 RATHCURRAGH, NEWBRIDGE, KILDARE",Kildare,W12DH57,"€560,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"14 BREDIN ST, DROGHEDA, LOUTH",Louth,A92E9DH,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"14 MOREEN AVE, SANDYFORD, DUBLIN 16",Dublin,D16Y821,"€560,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"14 PROSPECT AVE, GLASNEVIN, DUBLIN 9",Dublin,D09R9T4,"€422,500.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"15 PARK VIEW, GLENCONNOR VILLAGE, CLONMEL",Tipperary,,"€242,290.74",No,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"15 PRIMROSE ST, BROADSTONE, DUBLIN 7",Dublin,D07Y0PR,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"15 REASK DR, NAVAN, MEATH",Meath,C15TN0F,"€33,421.20",Yes,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"15 Shanganagh Avenue, Shanganagh Castle, Shankill",Dublin,,"€439,648.00",No,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"151 Newtown Meadows, Castletroy, Limerick",Limerick,,"€286,397.34",Yes,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"158 Newtown Meadows, Castletroy",Limerick,,"€286,397.34",Yes,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"16 Brookfield, Ratoath",Meath,,"€484,581.00",No,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"16 BROOKVALE, RATHFARNHAM, DUBLIN 14",Dublin,D14X3Y1,"€1,055,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"16 GRANGE MANOR DR, RATHFARNHAM, DUBLIN",Dublin,D16E4H7,"€651,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"16 KING EDWARD PARK, KING EDWARD RD, BRAY",Wicklow,A98E028,"€900,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"16 KING EDWARD PARK, KING EDWARD RD, BRAY",Wicklow,A98E028,"€900,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"16 WOODFIELD PARK, NEWCASTLE WEST, LIMERICK",Limerick,V42DR68,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"17 BLACKROCK MEWS, EDEN, BLACKROCK",Cork,T12CA26,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"17 Brookfield, Ratoath",Meath,,"€484,581.00",No,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"17 CARRIGMORE, CARRIGALINE, CORK",Cork,P43E803,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"17 GRANVILLE RD, BLACKROCK, DUBLIN",Dublin,A94WY81,"€2,030,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"177 THE BERKLEY BLOCK, PEMBROKE SQUARE, GRAND CANAL STREET UPPER",Dublin,D04R925,"€530,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
01/08/2025,"18 Ash Walk, Kilcarbery Grange",Dublin,,"€475,770.00",No,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"18 Coach Close, Coach, Ashbourne",Meath,,"€497,797.00",No,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"18 Kylemore Wood, Church Road, Killiney",Dublin,,"€669,603.00",No,Yes,New Dwelling house /Apartment,,2025,8
01/08/2025,"18 O BYRNE RD, BRAY, WICKLOW",Wicklow,A98R6X7,"€455,000.00",No,No,Second-Hand Dwelling house /Apartment,,2025,8
