date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/11/2012,"1 Castlecourt, Kilmallock",Limerick,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"1 Fieldstone, Tramore, Co Waterford",Waterford,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"1 Manor Avenue, Maryborough Ridge, Douglas",Cork,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"1 Oldfield Hall, Ticknock Hill, Sandyford",Dublin,,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"10 Whites Gate, Whites Road, Castleknock",Dublin,,"€865,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2012,11
01/11/2012,"10D Moore Bay, Kilkee, Co. Clare",Clare,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"11 An Struchan, Castlebar, Co. Mayo",Mayo,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"11 Meelick Park, Ballyvolane, Cork",Cork,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"11 The Courtyard, Baltimore",Cork,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"12 ABBEY GARDENS, ABBEY STREET, KILKENNY",Kilkenny,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"12 Churchlands, Church Road, Bray",Wicklow,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"12 leinster place, rathmines, dublin 6",Dublin,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"12 The Laurels, Avourwen Meadows, Duleek Road",Louth,,"€149,779.73",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2012,11
01/11/2012,"12 Towerview Cottages, Glasnevin",Dublin,,"€39,875.00",Yes,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"120 Hampton Wood Road, Hampton Wood, Finglas",Dublin,,"€105,727.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2012,11
01/11/2012,"124 Lower Salthill, Galway",Galway,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"1283 Connolly Villas, Athgarvan",Kildare,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"13 Cuffe Lane, Cuffe Street",Dublin,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"13 Peyton Square, Stoney Road, Rathcoole",Dublin,,"€286,343.61",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2012,11
01/11/2012,"14 Mulroy Road, Cabra",Dublin,,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"15 DIAMOND HILL, MONKSTOWN, CO CORK",Cork,,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"15 Hollyvale, Kilnagleary, Carrigaline",Cork,,"€185,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2012,11
01/11/2012,"17 Tara Grove, Monivea Road",Galway,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"19 Fern Drive, Kilmoney Road, Carrigaline",Cork,,"€118,942.73",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2012,11
01/11/2012,"2  Castlewood Park, Killerisk, Tralee",Kerry,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"2 BLACKCHURCH SQUARE, INISTIOGE",Kilkenny,,"€180,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2012,11
01/11/2012,"2 Claremont, Carrickmines",Dublin,,"€700,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2012,11
01/11/2012,"20 Berwick Hall, Churchtown, Dublin 14",Dublin,,"€241,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"23 Northbrook Road, Ranelagh",Dublin,,"€2,050,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"23 NORTHUMBERLAND ROAD, DUBLIN 4",Dublin,,"€685,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"24 Millands, Gorey",Wexford,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"26 CREEVAGHBUI, CREEVAGHBEG, BALLYMAHON",Longford,,"€48,458.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"26, Sherrard Avenue, North Circular Road",Dublin,,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"28 Platten Road, Drogheda, County Louth",Louth,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"28 THE BELFRY, STEPASIDE, DUBLIN 18",Dublin,,"€132,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"29C Doughishka Road, Doughishka, Galway",Galway,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"3 Corneal Sraid Erin, Kilkee, Clare",Clare,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"30 PARNELL STREET, WATERFORD",Waterford,,"€15,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"31 FAIRVIEW, GRAIGNAMANAGH",Kilkenny,,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"31 LEOPARDSTOWN GROVE, BLACKROCK",Dublin,,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"32 The Crescent, The Weirview, Castlecomer Road",Kilkenny,,"€73,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"338 St John's Park, Waterford",Waterford,,"€63,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"38 summerfield lawn, blanchardstown",Dublin,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"39 Grianan Park, Burnfoot",Donegal,,"€83,700.43",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2012,11
01/11/2012,"39 Morell Drive, Naas, Co. Kildare",Kildare,,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"4 Burleigh Mews, Burllington Road",Dublin,,"€665,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"4 Willowbank, Ballymacoda",Cork,,"€85,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2012,11
01/11/2012,"5  Lyndon Crescent, Donnybrook, Douglas",Cork,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"5 Oakton Park, Ballybrack",Dublin,,"€152,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"5 Saint Patrick's Terrace, Clinton's Lane, Drogheda",Louth,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"51 Castlewood, Little Island",Cork,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"52 Achill Square, Waterville, Blanchardstown",Dublin,,"€160,000.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2012,11
01/11/2012,"56 Ossory Park, Kilkenny City",Kilkenny,,"€91,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2012,11
01/11/2012,"59 Cnoc Caislean, Ballygunner",Tipperary,,"€149,780.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2012,11
