date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/05/2014,"1 BARNHILL AVE, DALKEY, DUBLIN",Dublin,,"€830,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"10 CLONMORE TERRACE, NORTH STRAND, DUBLIN 3",Dublin,,"€218,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"10 GLASSON LODGE, PROSPECT WOOD, COUNTY LONGFORD",Longford,,"€27,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"10 TAMARISK AVE, KILNAMANAGH, DUBLIN 24",Dublin,,"€235,500.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"108 TEMPLEMILLS, RATHANGAN, KILDARE",Kildare,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"11 OAKCREST, MULLINGAR, WESTMEATH",Westmeath,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"113 HELM, HARTYS QUAY, ROCHESTOWN RD",Cork,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"113 ST BRENDANS PARK, TRALEE, KERRY",Kerry,,"€64,250.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"114A TEMPLEOGUE WOOD, TEMPLEOGUE, DUBLIN 6W",Dublin,,"€515,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"12A WESLEY COURT, WILLIAM ST, KILKENNY",Kilkenny,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"13 BOTHAR GLAS, BALLYCONNELL, CO CAVAN",Cavan,,"€30,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"137 ABBEYGROVE, NAVAN, MEATH",Meath,,"€168,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"14 MADDENS TCE, CLARECASTLE, ENNIS",Clare,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"14 The Willows, Allenwood, Kildare",Kildare,,"€151,375.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2014,5
01/05/2014,"15 BANCROFT CRESCENT, TALLAGHT, DUBLIN 24",Dublin,,"€291,500.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"15 BANNOW ROAD, CABRA WEST, DUBLIN 7",Dublin,,"€183,000.00",No,No,Second-Hand Dwelling house /Apartment,,2014,5
01/05/2014,"15 COIS NA HABHANN, GURTEEN, SLIGO",Sligo,,"€70,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2014,5
