date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/04/2024,"5 COLLIERS VIEW, COLLIERS LANE, PORTLAOISE",Laois,R32P2NV,"€155,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2024,4
01/04/2024,"9 THE GREEN, STRAFFAM WOOD, MAYNOOTH",Kildare,W23Y2A4,"€202,500.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
01/04/2024,"BALLYVOSKILLAKEEN, FERMOY, CORK",Cork,P61XK18,"€82,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2024,4
01/04/2024,"THE PARADE, BAGENALSTOWN, CARLOW",Carlow,R21K585,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"1 Castle Court, Castlepollard",Westmeath,,"€187,165.00",Yes,Yes,New Dwelling house /Apartment,,2024,4
02/04/2024,"1 CLANRICKARDE EST, BOREENMANNA RD, CORK",Cork,T12EH7V,"€630,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"1 CORRAN RIADA, ATHLONE, ROSCOMMON",Roscommon,N37E1C5,"€222,500.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"10 BEACHSIDE COURT, RIVERCHAPEL, GOREY",Wexford,Y25YX40,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"10 CREMORE CLOSE, GRANGE MANOR, WATERFORD",Waterford,X91F2R1,"€268,500.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"103 GLENHEIGHTS PARK, BALLYVOLANE, CORK",Cork,T23VX7K,"€293,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"107 OXMANTOWN RD, STONEYBATTER, DUBLIN 7",Dublin,D07VR6W,"€494,500.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"121 BURGAGE MANOR, BLESSINGTON, WICKLOW",Wicklow,W91RX36,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"13 Helms Point, Church Bay Road, Crosshaven",Cork,,"€361,233.00",No,Yes,New Dwelling house /Apartment,,2024,4
02/04/2024,"15 APT HILLCREST, RATHGAR ROAD, DUBLIN 6",Dublin,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"15 DARGLE HOUSE  CUSTOM, HOUSE SQ  MAYOR ST LOWER, Part Folios 80 111588F & 125229F",Dublin,D01CP80,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"15 GLENCLOY RD, WHITEHALL, DUBLIN 9",Dublin,D09NY09,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"15 Lake View, Fox Meadow, Loughmacask",Kilkenny,,"€409,691.63",No,Yes,New Dwelling house /Apartment,,2024,4
02/04/2024,"17 ferns wood, monasterevin, kildare",Kildare,,"€254,625.55",No,Yes,New Dwelling house /Apartment,,2024,4
02/04/2024,"17 KNOCKNAGRANAGH COURT, BALLINROAD, DUNGARVAN",Waterford,X35W670,"€361,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"17 RUGBY VILLAS, RANELAGH, DUBLIN 6",Dublin,D06F6W6,"€182,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"17 SEMPLE HOUSE CUSTOM, HOUSE SQ  MAYOR ST LOWER, Part Folios 80 111588F & 125229F",Dublin,D01PC90,"€280,807.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"19 BARROW HOUSE  CUSTOM, HOUSE SQ  MAYOR ST LOWER, Part Folios 80 111588F & 125229F",Dublin,D01CK73,"€339,438.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"19 ORBY LAWN, THE GALLOPS, DUBLIN 18",Dublin,D18KF96,"€950,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"1A WHITEBARN RD, CHURCHTOWN, DUBLIN 14",Dublin,D14RK83,"€485,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"2 Castle Court, Castlepollard",Westmeath,,"€266,958.00",Yes,Yes,New Dwelling house /Apartment,,2024,4
02/04/2024,"2 LIBERTAS VILLAS, BLACKROCK RD, BLACKROCK",Cork,T12D5KH,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"2 ROCKFIELD LODGE, MAYNOOTH, KILDARE",Kildare,W23W2W6,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"2 STRAND LANE, CARRICK ON SUIR, TIPPERARY",Tipperary,E32TR94,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"20 GREENFIELDS, FRESHFORD RD, KILKENNY",Kilkenny,R95RC7V,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"21 MILLFIELD, ENNISKERRY, CO. WICKLOW",Wicklow,A98NP77,"€377,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"25 LEINSTER WOOD, CARTON DEMESNE, MAYNOOTH",Kildare,W23H9X9,"€1,080,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"26 Aderrig Park Avenue, Adamstown, Lucan",Dublin,,"€488,986.78",No,Yes,New Dwelling house /Apartment,,2024,4
02/04/2024,"26 Hazel Hill, Hazel Brooke, Mallow",Cork,,"€308,370.05",No,Yes,New Dwelling house /Apartment,,2024,4
02/04/2024,"26 MERVUE LAWN, BALLYVOLANE, CORK",Cork,T23TX0K,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"27 HERON ST ASTON VILLAGE, DROGHEDA, LOUTH",Louth,A92NYV9,"€253,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"28 NEWTOWN HILL, TRAMORE, CO WATERFORD",Waterford,X91R3K4,"€445,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,4
02/04/2024,"3 Castle Court, Castlepollard",Westmeath,,"€293,575.00",Yes,Yes,New Dwelling house /Apartment,,2024,4
