date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/11/2019,"1 ABBEY COURT, GOWRAN, KILKENNY",Kilkenny,,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"1 CNOC NA GREINE, TULLYALLEN, DROGHEDA",Louth,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"1 GLENWOOD GROVE, CARRIGALINE, CORK",Cork,,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"1 LAVAGH, BALLYMOTE, CO. SLIGO",Sligo,,"€51,420.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"1 Lehenagh Mhuire, Togher Cross, Lehenaghmore",Cork,,"€305,000.00",No,Yes,New Dwelling house /Apartment,,2019,11
01/11/2019,"1 PALACE ANNE VILLAS, SOUTH DOUGLAS RD, CORK",Cork,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"1 THE CRESCENT, TYRELLS PASS, WESTMEATH",Westmeath,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"10 BALLYOGAN AVE, LEOPARDSTOWN, DUBLIN 18",Dublin,,"€335,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"10 IONA RD, MAYFIELD, CORK",Cork,,"€227,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"10 Meadowbank Green, Millers Glen, Swords",Dublin,,"€262,114.50",No,Yes,New Dwelling house /Apartment,,2019,11
01/11/2019,"102 INCHICORE RD, INCHICORE, DUBLIN 8",Dublin,,"€535,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"104 Brocan Wood, Cowpasture, Monasterevin",Kildare,,"€273,083.00",No,Yes,New Dwelling house /Apartment,,2019,11
01/11/2019,"106 RIVERPOINT, BISHOPS QUAY, LIMERICK",Limerick,,"€145,161.29",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"11 BEVERTON WAY, DONABATE, DUBLIN",Dublin,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"11 SHANACLOON, SHANBALLA, LAHINCH RD",Clare,,"€147,850.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"11 The Square, Green Lane Manor, Rathcoole",Dublin,,"€307,488.00",No,Yes,New Dwelling house /Apartment,,2019,11
01/11/2019,"111 SANDHILLS, HACKETTSTOWN RD, CARLOW",Carlow,,"€209,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"111 THE GLEBE, MAUDLIN RD, KELLS",Meath,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"113 EDGEWOOD LAWN, BLANCHARDSTOWN, DUBLIN 15",Dublin,,"€253,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"116 ASHLAWN PARK, BALLYBRACK, DUBLIN",Dublin,,"€383,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"12 Auburn Green, Auburn Road, Dun Laoghaire",Dublin,,"€383,260.00",No,Yes,New Dwelling house /Apartment,,2019,11
01/11/2019,"12 Castlebrook Green, Castlebrook Manor, Castletroy",Limerick,,"€264,317.00",No,Yes,New Dwelling house /Apartment,,2019,11
01/11/2019,"12 CHURCHFIELD, DROMAHAIR, LEITRIM",Leitrim,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"12 Grace Park Close, Grace Park Wood, Grace Park Road",Dublin,,"€471,365.00",No,Yes,New Dwelling house /Apartment,,2019,11
01/11/2019,"12 MARGARET PLACE, SANDYMOUNT, DUBLIN 4",Dublin,,"€420,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"12 MYRTLE GROVE, STILLORGAN, DUBLIN",Dublin,,"€448,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"12 SEABURY, STATION RD, ROSSLARE STRAND",Wexford,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"12 Shackleton Cross, Shackleton Park, Lucan",Dublin,,"€312,775.33",No,Yes,New Dwelling house /Apartment,,2019,11
01/11/2019,"12 The Square, Green Lane Manor, Rathcoole",Dublin,,"€348,017.62",No,Yes,New Dwelling house /Apartment,,2019,11
01/11/2019,"12 WATERGOLD, DOUGLAS, DOUGLAS VILLAGE",Cork,,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"12 WHITEFIELDS STATION RD, PORTARLINGTON, LAOIS",Laois,,"€182,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"121 CORN MILL, DISTILLERY RD, DRUMCONDRA DUBLIN 3",Dublin,,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"128 TEFFIA PARK, LONGFORD, LONGFORD",Longford,,"€98,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"13 BEECHPARK, RENMORE, GALWAY",Galway,,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"13 BROOKWOOD RD, ARTANE, DUBLIN 5",Dublin,,"€392,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"13 Dodderbrook Rise, Old Court Road, Ballycullen",Dublin,,"€312,775.33",No,Yes,New Dwelling house /Apartment,,2019,11
01/11/2019,"13 IDRONE PARK, TULLOW ROAD, CARLOW",Carlow,,"€182,500.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"13 MOUNT EAGLE LAWN, LEOPARDSTOWN HEIGHTS, DUBLIN 18",Dublin,,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"13 THE W4LK, CARRICKMINES GREEN, DUBLIN 18",Dublin,,"€455,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"139 WOODLANDS, NAVAN, MEATH",Meath,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"14 Abbottfield, Ballinagappa Road, Clane",Kildare,,"€409,691.62",No,Yes,New Dwelling house /Apartment,,2019,11
01/11/2019,"14 ARDCARRAIG, CLOGHERINKOE, CO. KILDARE",Kildare,,"€110,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2019,11
01/11/2019,"14 CILL O SEIGHIN, KILMAINE ROAD, BALLINROBE",Mayo,,"€148,500.00",No,Yes,New Dwelling house /Apartment,,2019,11
01/11/2019,"14 Gandon Walk, Lucan",Dublin,,"€308,370.04",No,Yes,New Dwelling house /Apartment,,2019,11
01/11/2019,"14 Gandon Way, Gandon Park, Lucan",Dublin,,"€365,638.76",No,Yes,New Dwelling house /Apartment,,2019,11
