date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/10/2020,"1 BRACKEN PARK DRIVE, CARPENTERSTOWN ROAD, CASTLEKNOCK",Dublin,,"€725,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,10
01/10/2020,"1 DIAMOND TERRACE, GREEN PARK RD, BRAY",Wicklow,,"€332,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,10
01/10/2020,"1 GRANGE HOUSE, TAYLORS HILL, COLLEGE RD DUBLIN 16",Dublin,,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,10
01/10/2020,"1 Inis Lua Close, Fr Russell Road, Limerick",Limerick,,"€387,665.20",No,Yes,New Dwelling house /Apartment,,2020,10
01/10/2020,"1 PROVOST ROW, PALATINE SQ, DUBLIN 7",Dublin,,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,10
01/10/2020,"1 RHEBAN MANOR AVENUE, ATHY, CO KILDARE",Kildare,,"€177,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,2020,10
01/10/2020,"1 THE MALL, DINGLE, CO KERRY",Kerry,,"€147,500.00",No,No,Second-Hand Dwelling house /Apartment,,2020,10
01/10/2020,"1 THE PADDOCKS, DUFF'S FARM, TERMONFECKIN",Louth,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,10
01/10/2020,"10 GREENFIELDS, CONVOY, DONEGAL",Donegal,,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,10
01/10/2020,"10 moyglare green, mariavilla, maynooth",Kildare,,"€392,070.49",No,Yes,New Dwelling house /Apartment,,2020,10
01/10/2020,"10 NEWTOWN GROVE, BRAEMORE RD DUBLIN 14, DUBLIN",Dublin,,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,10
01/10/2020,"10 The Lane, Whitefield Manor, Bettystown",Meath,,"€339,206.00",No,Yes,New Dwelling house /Apartment,,2020,10
01/10/2020,"11 ONEACHTAIN RD, DRUMCONDRA, DUBLIN 9",Dublin,,"€370,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,10
01/10/2020,"11 Ryecourt Woods, Cloughduv",Cork,,"€396,475.77",No,Yes,New Dwelling house /Apartment,,2020,10
01/10/2020,"11 THE ELMS, NEWBRIDGE, KILDARE",Kildare,W12YA47,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,10
01/10/2020,"11 THE FAIRWAYS, TUBBERCURRY, SLIGO",Sligo,,"€47,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,10
01/10/2020,"11 THE JETTY, MARKET POINT, MULLINGAR",Westmeath,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,10
01/10/2020,"112 PRIORY LODGE, ST RAPHAELS MANOR, CELBRIDGE",Kildare,,"€235,500.00",No,No,Second-Hand Dwelling house /Apartment,,2020,10
01/10/2020,"117 MEADOWBANK, LETTERKENNY, DONEGAL",Donegal,,"€99,000.00",No,No,Second-Hand Dwelling house /Apartment,,2020,10
