date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/10/2018,"1 BEECH LODGE RETIREMENT VILLAGE, BRUREE, LIMERICK",Limerick,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,10
01/10/2018,"1 Deel View, The Glebe, Crossmolina",Mayo,,"€145,375.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2018,10
01/10/2018,"1 FARNHAM RD, ROCKCROSS, CAVAN",Cavan,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,10
01/10/2018,"1 FEHEEN VALLEY, STRAND ROAD, TERMONFECKIN",Louth,,"€449,339.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2018,10
01/10/2018,"1 SMITHFIELD TCE, OFF NORTH KING ST, DUBLIN 7",Dublin,,"€1,237,500.00",No,No,Second-Hand Dwelling house /Apartment,,2018,10
01/10/2018,"1 THE PARK, DRUMMIN VILLAGE, NENAGH",Tipperary,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,10
01/10/2018,"1 THE WILLOWS, BALLASK, KILMORE",Wexford,,"€210,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2018,10
01/10/2018,"10  OAKRIDGE, DÚN AN ÓIR, KANTURK",Cork,,"€162,500.00",No,No,Second-Hand Dwelling house /Apartment,,2018,10
01/10/2018,"10 BEECH LODGE RETIREMENT VILLAGE, BRUREE, LIMERICK",Limerick,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,10
01/10/2018,"10 MALTON HOUSE, CUSTOM HOUSE SQ, DUBLIN 1",Dublin,,"€322,500.00",No,No,Second-Hand Dwelling house /Apartment,,2018,10
01/10/2018,"10 MELVIEW, CLONMEL, CO TIPPERARY",Tipperary,,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,10
01/10/2018,"10 Sli na Misean, West Road, Westport",Mayo,,"€409,691.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2018,10
01/10/2018,"109 IVY COURT, BEAUMONT WOODS, DUBLIN 9",Dublin,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,10
