date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/05/2024,"1 Aderrig Street, Adamstown, Lucan",Dublin,,"€440,528.63",No,Yes,New Dwelling house /Apartment,,2024,5
01/05/2024,"1 ALDBOROUGH COURT, 1-4 NORTH STRAND ROAD, DUBLIN 1",Dublin,D01N883,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"1 CHESTNUT PARK, WESTMINSTER PARK, FOXROCK",Dublin,D18X9F6,"€645,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"1 CRUISE PARK DR, TYRRELSTOWN, DUBLIN 15",Dublin,D15CY52,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"1 DULEEK STREET, DROGHEDA, CO LOUTH",Louth,A92E67D,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"1 KIRVIN HILL, BROOMHALL, RATHNEW",Wicklow,A67WD23,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"1 ORCHARD COURT, LEITRIM VILLAGE, COUNTY LEITRIM",Leitrim,N41D320,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"1 THE ALMS HOUSES, GLANMIRE, COUNTY CORK",Cork,,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"10  Newton Place, Newton Heights, Boherboy Road",Cork,,"€226,987.66",Yes,Yes,New Dwelling house /Apartment,,2024,5
01/05/2024,"10 ADDISON AVE, GLASNEVIN, DUBLIN 11",Dublin,D11XK52,"€780,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"10 ALLENDALE GLEN, CLONSILLA, DUBLIN 15",Dublin,D15H9Y4,"€401,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"10 MELVILLE WAY, CITYSIDE, DUBLIN 11",Dublin,D11CK81,"€269,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"104 Oldwood, Ardsallagh, Roscommon",Roscommon,F42FN73,"€256,097.56",No,Yes,New Dwelling house /Apartment,,2024,5
01/05/2024,"105 Carrabeag, Newport Road, Castlebar",Mayo,,"€348,017.71",No,Yes,New Dwelling house /Apartment,,2024,5
01/05/2024,"105 GLEANN NA RI, DRUIDS VALLEY, LOUGHLINSTOWN DUBLIN 18",Dublin,D18R7DK,"€445,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"11 DOUGLAS COURT, RODEN PLACE, DUNDALK",Louth,A91RT93,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"11 GREENFORT CLOSE, CLONDALKIN, DUBLIN 22",Dublin,D22Y7P3,"€322,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"11 LAUDERDALE EST, VEVAY RD, BRAY",Wicklow,A98T1K6,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"11 PLEWMANS TERRACE, ATHY, KILDARE",Kildare,R14VX30,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"113 Cooline Drive, Ballyvoloon, Cobh",Cork,,"€328,083.00",No,Yes,New Dwelling house /Apartment,,2024,5
01/05/2024,"115 CLONARD, WESTBURY, CO CLARE",Clare,V94WN6W,"€411,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"118 BALLSGROVE, DROGHEDA, CO LOUTH",Louth,A92K4HR,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"12 CHURCH ST, EDGEWORTHSTOWN, LONGFORD",Longford,N39DX02,"€141,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
01/05/2024,"12 CORSTRUCE, BALLINAGH, CAVAN",Cavan,H12E522,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2024,5
