date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/01/2015,"APT 274, THE PARKLANDS, NORTHWOOD",Dublin,,"€79,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,2015,1
02/01/2015,"108 THE HARDWICKE VILLAGE, NORTH BRUNSWICK ST, DUBLIN 7",Dublin,,"€138,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
02/01/2015,"12 THE CEDARS, MONKSTOWN VALLEY, MONKSTOWN",Dublin,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
02/01/2015,"148 DEEL MANOR, ASKEATON, CO LIMERICK",Limerick,,"€67,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
02/01/2015,"4 SHREWSBURY, BALLSBRIDGE, DUBLIN 4",Dublin,,"€900,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
02/01/2015,"41 THE BRIARY, BLAINROE, WICKLOW",Wicklow,,"€176,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2015,1
02/01/2015,"5 ASSUMPTION PLACE, CLONAKILTY, CORK",Cork,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
02/01/2015,"Coore East, Mullagh, County Clare",Clare,,"€100,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2015,1
02/01/2015,"Kilerrin Road, Moylough, Ballinasloe",Galway,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
02/01/2015,"PAINSTOWN, DONADEA, KILDARE",Kildare,,"€470,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
03/01/2015,"21 THE VIEW, ST WOLSTANS ABBEY, CELBRIDGE",Kildare,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
03/01/2015,"46 HOLYWELL, UPR KILMACUD RD, DUBLIN 14",Dublin,,"€592,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
04/01/2015,"29 ST MARYS TCE, KILLARNEY, KERRY",Kerry,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
05/01/2015,"1 WELLINGTON MEWS, COLLEGE ROAD, CORK",Cork,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
05/01/2015,"107 SALMONVIEW APARTMENTS, BARRET STREET, BALLINA",Mayo,,"€55,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
05/01/2015,"11 Drumcrest, Knock",Mayo,,"€31,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2015,1
05/01/2015,"11 THE MEWS, HOOK VIEW, COXTOWN EAST - DUNMORE EAST",Waterford,,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
05/01/2015,"12 ASSUMPTA PARK, ISLAND ROAD, LIMERICK",Limerick,,"€30,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
05/01/2015,"12 VILLA PARK AVE, NAVAN RD, DUBLIN 7",Dublin,,"€510,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
05/01/2015,"12 VILLAGE COURT, BALLYHAISE, CO CAVAN",Cavan,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
05/01/2015,"15 WALSHESTOWN ABBEY, NEWBRIDGE, KILDARE",Kildare,,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
05/01/2015,"16 THE HEIGHTS, ROBSWALL, MALAHIDE",Dublin,,"€650,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
05/01/2015,"167 CRUISE PARK DR, TYRELLSTOWN, DUBLIN 15",Dublin,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,1
