date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/05/2023,"3 RIVERLANE HOUSE, PARNELL ST, ENNIS",Clare,V95HW96,"€68,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
01/05/2023,"9 CHESTNUT GARDENS, BOHER BUILDING, NEWCASTLE WEST",Limerick,V42XV99,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
01/05/2023,"GORTSHANAFA, FARRANFORE, KERRY",Kerry,V93Y6X7,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"1 COURTSTOWN COTTAGES, COURTSTOWN, LITTLE ISLAND",Cork,T45NY26,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"1 GLENVILLE WAY, clonsilla, DUBLIN 15",Dublin,D15YTT1,"€510,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"1 Harpur Crescent, Harpur Lane, Leixlip",Kildare,,"€431,718.00",No,Yes,New Dwelling house /Apartment,,2023,5
02/05/2023,"1 MARITIMO VALLAS, EDWARD RD, BRAY",Wicklow,,"€1,060,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"1 NEW HOUSES, KILMEEDY, CO LIMERICK",Limerick,V42P997,"€112,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"1 PEARSE COURT, CHAPEL HILL, SLIGO",Sligo,,"€113,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"1 SEACHNAILL PLACE, DUNSHAUGHLIN, MEATH",Meath,A85P803,"€435,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"1 THE COURTYARD, CORNADARRAGH, BELTURBET",Cavan,H14YE68,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"1 VALE VIEW AVENUE, THE PARK, CABINTEELY",Dublin,D18T293,"€620,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"10 CHURCH AVE, EDEN GATE, DELGANY",Wicklow,A63EE36,"€685,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"10 RIVERWALK, ROOSKEY, ROSCOMMON",Roscommon,N41XD62,"€132,500.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"101 SLIEVEMORE RD, DRIMNAGH, DUBLIN 12",Dublin,D12X458,"€354,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"10A THE LAWN ABBEYLANDS, CLANE, ABBEYLANDS",Kildare,W91CK30,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"11 MORELL LAWNS, MONREAD, NAAS",Kildare,W91E9PW,"€650,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"11 OAKLEY RD, RANELAGH, DUBLIN 6",Dublin,D06NF25,"€3,300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"11 Sruth na Ghleanna, Killeshin, Carlow",Laois,,"€259,911.90",No,Yes,New Dwelling house /Apartment,,2023,5
02/05/2023,"11 WHITECHURCH PINES, WHITECHURCH RD, RATHFARNHAM DUBLIN 14",Dublin,D14A6P2,"€308,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"111 CLONMINCH WOOD, TULLAMORE, OFFALY",Offaly,R35YY05,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2023,5
02/05/2023,"113  114  115 & 116, Kilbelin Abbey, Athgarvan Road",Kildare,,"€1,136,128.11",Yes,Yes,New Dwelling house /Apartment,,2023,5
