date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/08/2018,"1 NICHOLAS PLACE, OFF PATRICK ST, DUBLIN 8",Dublin,,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,8
01/08/2018,"1 ST ANNS, BANDON, CORK",Cork,,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,8
01/08/2018,"1 WOODVIEW PLACE, TARBERT, KERRY",Kerry,,"€94,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,8
01/08/2018,"10 BEALING GROVE, TYRRELSTOWN, DUBLIN 15",Dublin,,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,8
01/08/2018,"10 FURRY PARK COURT, HOWTH RD, KILLESTER DUBLIN 5",Dublin,,"€446,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,8
01/08/2018,"10 Templeville, Punches Cross, Limerick",Limerick,,"€327,313.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2018,8
01/08/2018,"100 THE STRAND, OCALLAGHAN STRAND, LIMERICK",Limerick,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,8
01/08/2018,"101 THE STRAND, OCALLAGHAN STRAND, LIMERICK",Limerick,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,8
01/08/2018,"102 THE STRAND, OCALLAGHAN STRAND, LIMERICK",Limerick,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,8
01/08/2018,"103 THE STRAND, OCALLAGHAN STRAND, LIMERICK",Limerick,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,8
01/08/2018,"104 THE STRAND, OCALLAGHAN STRAND, LIMERICK",Limerick,,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,8
01/08/2018,"105 DOOLARGY AVENUE, DUNDALK, COUNTY LOUTH",Louth,,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,8
01/08/2018,"105 THE STRAND, OCALLAGHAN STRAND, LIMERICK",Limerick,,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,8
01/08/2018,"109 LACKANASH, NAVAN RD, TRIM",Meath,,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,2018,8
