date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/06/2012,"'St. Judes', Ashfield Court, Bray",Wicklow,,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"1 Clarence Mangan Road, The Tenters, South Circular Road",Dublin,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"1 goldenbridge Terrace, Inchicore",Dublin,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"1 Hill Street, Ballina",Mayo,,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"1 Hillsboro, Model Farm Road",Cork,,"€580,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"1 Rosedale Crescent, Clonee",Dublin,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"10 St Marys Ave, Kilbeggan",Westmeath,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"10 Tor Bui, Cappagh Road, Galway",Galway,,"€158,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"11 Ard Aoibhinn, Limerick Road, Ennis",Clare,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"11 GREENLEA PARK, TERENURE, DUBLN 6W",Dublin,,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"111  Glasnevin Avenue, Glasnevin, County Dublin",Dublin,,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"120 Grange Road, Rathfarnham",Dublin,,"€333,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"120 Rathedmond, Strandhill Road",Sligo,,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"120 Saint Columbanus Road, Milltown, Dublin 14",Dublin,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"126 Meadow Park, Churchtown, Dublin",Dublin,,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"129 Leargan, Ballymoneen West, Knocknacarra",Galway,,"€229,500.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2012,6
01/06/2012,"13 Hill Street, Wexford",Wexford,,"€59,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
01/06/2012,"14  Vanessa Lawns, Celbridge",Kildare,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,2012,6
