date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
01/10/2015,"1  2 AND 3 DRUIDS VIEW, NORTHGATE ST, ATHENRY",Galway,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,10
01/10/2015,"1 Breagagh House, Mayfield",Kilkenny,,"€115,800.00",No,No,Second-Hand Dwelling house /Apartment,,2015,10
01/10/2015,"1 BROOKDENE, SHANGANAGH ROAD, SHANKILL",Dublin,,"€250,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2015,10
01/10/2015,"1 Old Connell Weir, Newbridge, Kildare",Kildare,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,10
01/10/2015,"10 BEAUFORT PARK COOLMAGORT, BEAUFORT, KERRY",Kerry,,"€354,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,10
01/10/2015,"10 BEECHWOOD, BRACKNAGH, OFFALY",Offaly,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,10
01/10/2015,"10 CATHERINE ST, YOUGHAL, CO CORK",Cork,,"€48,500.00",No,No,Second-Hand Dwelling house /Apartment,,2015,10
01/10/2015,"10 HOLYWELL DALE, FELTRIM RD, SWORDS",Dublin,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,10
01/10/2015,"10 WEIR VIEW HOUSE, HYDE BRIDGE, SLIGO",Sligo,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,10
01/10/2015,"100 RIVERSIDE, MONAGHAN, MONAGHAN",Monaghan,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,10
01/10/2015,"101 THE HAWTHORNS, CARRAROE, SLIGO",Sligo,,"€123,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,10
01/10/2015,"106 ESKER MANOR, LUCAN, DUBLIN",Dublin,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2015,10
